titulo,categoria,telefono,direccion,ciudad,rating,cantidad_reviews,url,dominio,place_id,emails,tiene_web_propia,es_cadena,fecha_extraccion
Marlon,Restaurant,+54112638-1258,"Serrano 1445, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,4718,https://m.facebook.com/marlonfoodtruck/,m.facebook.com,ChIJ27j3JqaxvJURduRojYF-y0Q,,False,False,2025-10-20T20:35:23.643186
El Tropezón,Restaurant,+54114371-5046,"Av. Callao 248, C1022 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,4656,http://eltropezonrestaurant.com.ar/,eltropezonrestaurant.com.ar,ChIJgXSiOsLKvJUREGD-00IEFDw,admi.tropezon@gmail.com,True,False,2025-10-20T20:35:26.654121
Viejo Mundo,Restaurant,+54114548-4594,"C1417CQR, Av. Warnes 2702, 1417 Buenos Aires",Buenos Aires,4.3,4615,https://viejomundo.meitre.com/,viejomundo.meitre.com,ChIJ5x_z_Bq2vJURaS5VIJa2Ov0,,True,False,2025-10-20T20:35:31.533202
Usina Cafetera,Cafe,,"Beruti 2751, C1425BBE C1425BBE, Cdad. Autónoma de Buenos Aires",C1425BBE,4.3,4596,http://www.usinacafetera.com.ar/,www.usinacafetera.com.ar,ChIJQSFSHZvKvJUR-4DwKHuRSZI,info@usinacafetera.com.ar,True,False,2025-10-20T20:35:33.082417
Alchemy,Heladería,+54115263-0880,"Humboldt 1923, C1414CTU Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,4.3,4592,https://instagram.com/alchemy.ba,instagram.com,ChIJofUtF461vJUR1kXkX4MLxMI,,False,False,2025-10-20T20:35:35.481203
Pertutti Lanus,Restaurant,+54113654-0566,"Gobernador Felipe Llavallol 103, B1824MXC Gran Buenos Aires, Provincia de Buenos Aires",Gran Buenos Aires,4.3,4568,https://www.pertutti.com.ar/,www.pertutti.com.ar,ChIJq9FOxLnNvJURSFfkUxPbZQw,pedidos@pertuttiecommerce.com.ar,True,False,2025-10-20T20:35:36.983811
Almacén de Pizzas,Pizza restaurant,+54115263-9818,"Av. del Libertador 6700, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,4562,https://almacendepizzas.com/,almacendepizzas.com,ChIJ47dktS-0vJUR7RxyfrDweI8,,True,False,2025-10-20T20:35:38.984587
Café de La Plaza,Restaurant,+54114502-4755,"Av. Lincoln 3990, C1419 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,4431,http://cafedelaplaza.com/,cafedelaplaza.com,ChIJF0uFncy3vJURuWzS8WyK4JQ,info@cafedelaplaza.com.ar,True,False,2025-10-20T20:35:42.277113
DeliCLUB,Restaurant,+54114793-3188,"Emilio Lamarca 391, B1640 Martínez, Provincia de Buenos Aires",Martínez,4.3,4431,http://wa.me/5491169619090,wa.me,ChIJfU5cSqaxvJURJi-d4lb4OIQ,,True,False,2025-10-20T20:35:45.049533
La Dorita Botánico,Barbecue restaurant,+54114802-8640,"Bulnes 2593, C1425DKS Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,4408,https://www.facebook.com/LaDoritaOnline/,www.facebook.com,ChIJp8HS2Xy1vJURGbxueVSvYAU,,False,False,2025-10-20T20:35:47.886297
420 cuatroveinte,Bar & grill,+54114656-9595,"Av. Pres. Perón 131, B1707ABB Villa Sarmiento, Provincia de Buenos Aires",Villa Sarmiento,4.3,4247,http://instagram.com/cuatroveinte.bar,instagram.com,ChIJM44mYvDHvJURLXiqC6w-DaE,,False,False,2025-10-20T20:35:49.391629
J.W. Bradley,Bar,+54116977-2038,"Godoy Cruz 1875, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,4169,https://bradleyltdbar.com/,bradleyltdbar.com,ChIJgXtD2o61vJURhIF5UzVbdPU,prodwiseinfo@bradleyltdbar.com,True,False,2025-10-20T20:35:50.896955
La Parrillita,Restaurant,+54113794-1968,"Andrés Baranda 1527 B1878DLE, B1878 Quilmes, Provincia de Buenos Aires",Quilmes,4.3,4163,https://www.instagram.com/laparrillitaok/,www.instagram.com,ChIJD40H9m4uo5URfw5EJc6Sd0Q,,False,False,2025-10-20T20:35:54.931323
OL'DAYS - Coffee & Kitchen Madero,Brunch restaurant,+54115775-0317,"Olga Cossettini 1182, C1107 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,4126,http://www.oldayscoffee.com/,www.oldayscoffee.com,ChIJbSyTyyk1o5URY4JqfgrlXh0,,True,False,2025-10-20T20:35:56.435111
Cochinchina,Bar,+549112247-6452,"Armenia 1540, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,4085,,,ChIJs2XPmoG1vJURwboMb5sigY0,,False,False,2025-10-20T20:35:58.937877
Raíces Cocina Casera,Restaurant,+54114541-4927,"Crisólogo Larralde 3995, C1430AIK Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,4.3,4063,http://www.raicescocinacasera.com.ar/,www.raicescocinacasera.com.ar,ChIJuQS7h422vJURJUq-lWlrrtA,info@raicescocinacasera.com.ar,True,False,2025-10-20T20:36:01.944530
Pizzería Nápoles,Pizza restaurant,+54114855-6413,"Av. Corrientes 5588, C1414 AJV, Cdad. Autónoma de Buenos Aires, Argentina",AJV,4.3,4053,,,ChIJMcZ_8grKvJURYanPYCN1-hY,,False,False,2025-10-20T20:36:05.998704
"Café de La "" U """,Restaurant,+54114521-9076,"Av. Triunvirato 4801, C1431FCB Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,4028,,,ChIJibHV5122vJURtzCDaXxUD1g,,False,False,2025-10-20T20:36:07.501414
Berlina Ballester,Brewpub,+54113252-9290,"Lacroze 5031, B1653 Villa Ballester, Provincia de Buenos Aires",Villa Ballester,4.3,4012,,,ChIJw0ae-P-5vJURicmCNFNxuYY,,False,False,2025-10-20T20:36:09.002328
Pauline Boulangerie 1964 Devoto,Cafe,+54112385-7844,"Gualeguaychú 3886, C1419 BKH, Cdad. Autónoma de Buenos Aires",BKH,4.3,4005,https://www.paulinecafe.com.ar/,www.paulinecafe.com.ar,ChIJGWpQqlK3vJURfXjs9WxA48g,,True,False,2025-10-20T20:36:10.506290
C.S.D El Tábano,Restaurant,+54114544-6193,"Dr. Rómulo S.Naón 3029, C1430EQG Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3990,,,ChIJqQ7lIYm2vJUR36Zyn3ll8Ds,,False,False,2025-10-20T20:36:12.355686
Piola,Pizza restaurant,+54114812-0690,"Libertad 1078, C1012AAU Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3955,http://www.piola.it/,www.piola.it,ChIJR470NLjKvJURUYcC1cMn_-s,piola@piola.it,True,False,2025-10-20T20:36:13.861487
Holzen Hops,Bar,+54112780-2718,"Av. Maipú 3886, B1636ABQ Olivos, Provincia de Buenos Aires",Olivos,4.3,3921,http://www.holzen.com.ar/,www.holzen.com.ar,ChIJa42i5A-xvJURYZpF9sKH3xo,,True,False,2025-10-20T20:36:17.328302
Parque Bar Botánico,Bar,+54113157-7177,"Thames 1472, C1414 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,4.3,3912,https://www.instagram.com/parquebar.ba/?hl=es,www.instagram.com,ChIJ_cYUEYm1vJURKy0TAHzUOUs,,False,False,2025-10-20T20:36:22.605518
Bar El Destello,Bar,,"Gascón 1460, C1181 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,4.3,3880,https://www.instagram.com/bareldestello/,www.instagram.com,ChIJpyD1tH7KvJURTZp0Bgw072Y,,False,False,2025-10-20T20:36:24.110371
Moka & Deli,Coffee shop,+54114300-0371,"Piedras 1998, C1140ABP Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3845,https://www.facebook.com/MokaDeli,www.facebook.com,ChIJR2A_tDTLvJUR6gBGQjJ0uhw,,False,False,2025-10-20T20:36:25.611816
Las Medialunas del Abuelo,Coffee shop,+54114243-3482,"Laprida 611, B1832HOM Gran Buenos Aires, Provincia de Buenos Aires",Gran Buenos Aires,4.3,3805,http://www.lasmedialunasdelabuelo.com/,www.lasmedialunasdelabuelo.com,ChIJOXlYC5LSvJUR0QF3V3hhaWI,info@medialunasdelabuelo.com,True,False,2025-10-20T20:36:27.117621
YPF,Gas station,+54114778-7322,"Av. Juan Bautista Justo 1215, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,4.3,3779,http://www.ypf.com/,www.ypf.com,ChIJjQjtU_O1vJURV89E7A4MRwc,,True,False,2025-10-20T20:36:31.130240
Los Cardales,Grill,+54114392-3334,"España 411, B1832 Lomas de Zamora, Provincia de Buenos Aires",Lomas de Zamora,4.3,3762,,,ChIJ10XeeezSvJURhdhfbWGqik8,,False,False,2025-10-20T20:36:33.459339
Usina Cafetera,Cafeteria,+54113411-5501,"Av. Corrientes 5501, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3716,https://www.usinacafetera.com.ar/,www.usinacafetera.com.ar,ChIJd-iovHrLvJUR1s2mYFYwcB0,info@usinacafetera.com.ar,True,False,2025-10-20T20:36:34.965171
La Pulpería del Cotorro,Restaurant,+54112059-7518,"Pepirí 320, C1437EIH Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3712,http://www.facebook.com/la-pulperia-del-cotorro-215179965184728/,www.facebook.com,ChIJ569dFc_KvJURc6mhViki4nU,,False,False,2025-10-20T20:36:37.186885
Croque Madame Puerto Madero,Restaurant,+54114312-6162,"Croque Madame Coleccion Fortabat, Pierina Dealessi 140, C1107 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3708,https://www.instagram.com/croquemadamepuertomadero,www.instagram.com,ChIJJcWpbzE1o5UR9pPaamH_--c,,False,False,2025-10-20T20:36:38.690434
Starbucks Coffee [Store: Park Silver],Cafe,+54800-122-0129,"Cerrito 336, C1010AAH Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3703,http://www.starbucks.com.ar/,www.starbucks.com.ar,ChIJtyexcc_KvJURnI7hy0MafbE,,True,True,2025-10-20T20:36:40.195566
Almacén de Pizzas,Pizza restaurant,+54115263-9821,"French 2301, C1115 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3673,https://almacendepizzas.com/,almacendepizzas.com,ChIJaYDixZnKvJURHxWC1on7iL8,,True,False,2025-10-20T20:36:41.698277
Complejo Santa Birra,Restaurant,+54112243-8099,"BAJ San Justo Buenos Aires AR, Pres. Juan Domingo Perón 3450, B1754",San Justo,4.3,3666,,,ChIJHYeXApXJvJURKRJFpDe3l6o,,False,False,2025-10-20T20:36:43.347346
SushiClub Puerto Madero,Sushi restaurant,+54115263-7259,"Av. Alicia Moreau de Justo 286, C1107 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3656,http://www.sushiclub.com.ar/,www.sushiclub.com.ar,ChIJL5DPPzI1o5URYDpcdUtJ8nI,,True,False,2025-10-20T20:36:44.849885
Pompeya Pizzeria Napoletana,Pizzería,+54113627-7219,"Leandro N. Alem 325, B1704 Ramos Mejía, Provincia de Buenos Aires",Ramos Mejía,4.3,3592,,,ChIJe0oYJ_DHvJURHBvzQBFbpbc,,False,False,2025-10-20T20:36:47.657160
Axion,Gas station,+54114705-7516,"Esq Moliere, Av. Francisco Beiró 5501, Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3549,https://www.axionenergy.com/Paginas/index.aspx,www.axionenergy.com,ChIJba6i7N63vJUR9anZHpLzyCo,,True,False,2025-10-20T20:36:49.160639
Centro Vasco Frances,Restaurant,+54114382-0244,"Moreno 1370, C1091 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3544,https://centrovascofrances.my.canva.site/,centrovascofrances.my.canva.site,ChIJCa9QStrKvJURyF3lS7oaQ48,,True,False,2025-10-20T20:36:50.781918
Burgertify Grill,Hamburger restaurant,,"Costa Rica 5827, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3528,,,ChIJEcU3rJO1vJURvIsBKvGS3us,,False,False,2025-10-20T20:36:53.437912
Solomía Parrilla,Argentinian restaurant,+54114788-6505,"Quesada 1699, C1429CNC Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3518,http://www.solomia.com.ar/,www.solomia.com.ar,ChIJyRTXOy-0vJURJBSvnIGtE_c,,True,False,2025-10-20T20:36:54.942891
The Shamrock Bar & Basement Club,Gastropub,+54115564-8465,"Rodríguez Peña 1220, C1021 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3502,https://www.instagram.com/theshamrockba/,www.instagram.com,ChIJEdlfzr3KvJUR0QRfjS9Dflk,,False,False,2025-10-20T20:36:57.484852
Don Nicola,Restaurant,+54114201-3673,"Tte. Gral. García 115, B1868ADB Piñeyro, Provincia de Buenos Aires",Piñeiro,4.3,3479,https://www.instagram.com/donnicolarestaurante/?hl=es,www.instagram.com,ChIJ3fjiXK7MvJUResdO00J6vOs,,False,False,2025-10-20T20:37:00.491121
Play Off Lanús,Bar,+54113750-5209,"MRC, José María Moreno 98, B1824 Lanús, Provincia de Buenos Aires",Lanús,4.3,3451,,,ChIJ3-aPEyDNvJURE1bymuIyNmU,,False,False,2025-10-20T20:37:01.994578
Café Martínez,Coffee shop,+54114931-2840,"Av. Boedo 819, C1218 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3446,http://www.cafemartinez.com/,www.cafemartinez.com,ChIJUeMnTP_KvJURdGj-2EXlQKY,,True,True,2025-10-20T20:37:03.497382
Crêpas,Restaurant,+54112118-4960,"Gurruchaga 1791, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3443,http://crepas.com.uy/,crepas.com.uy,ChIJm6C3Soa1vJURqUPWdw2WuaM,,True,False,2025-10-20T20:37:05.002275
Chicha bodegón - parrilla,Restaurant,+54115489-6055,"Leandro N. Alem 317, B1704 Ramos Mejía, Provincia de Buenos Aires",Ramos Mejía,4.3,3399,https://www.facebook.com/pg/ParrillaLaChicha/about/?ref=page_internal,www.facebook.com,ChIJLdHV1vHHvJURqyLjibPGM_g,,False,False,2025-10-20T20:37:07.602837
1810 Cocina Regional,Argentinian restaurant,+549116867-9000,"Mendoza 2320, C1428DKN Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3376,http://www.1810cocinaregional.com/,www.1810cocinaregional.com,ChIJs0tZZtO1vJURVe8t0yt66q0,rrhh@1810cocinaregional.com,True,False,2025-10-20T20:37:09.107986
La Manzana Café,Bakery,+54114659-9864,"Las Bases 128, B1706DBB Haedo, Provincia de Buenos Aires",Haedo,4.3,3313,,,ChIJeTMykYTHvJURnc_hoJOJlfo,,False,False,2025-10-20T20:37:17.207456
Festival,Pub,+549116046-7944,"Jose ignacio Gorriti 5741, C1414BSS Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3299,http://www.instagram.com/festival.bar,www.instagram.com,ChIJjUgan5K1vJURj-wCwTFHuCE,,False,False,2025-10-20T20:37:18.708064
Le Blé Vicente López,Cafe,+549112863-0950,"Azcuénaga 1004, B1638 Vicente López, Provincia de Buenos Aires",Vicente López,4.3,3297,http://www.leble.com.ar/,www.leble.com.ar,ChIJR_L5P622vJURjTJXTmQjpuM,"pasion@leble.com.ar, rrhh@leble.com.ar",True,False,2025-10-20T20:37:20.208975
Restaurante Club Progresista,Restaurant,+54114208-0460,"ANP Avellaneda Buenos Aires AR, Av. Pres. Bernardino Rivadavia 196, B1868",Piñeiro,4.3,3280,https://instagram.com/restaurantprogresista?igshid=pfvy0d7182bi,instagram.com,ChIJ-0I546_MvJURqbAU6XRVB_k,,False,False,2025-10-20T20:37:23.930232
Havanna,Cafe,+54112885-6550,"C1440AAZ, Av. Juan Bautista Alberdi 6200, C1440AAZ Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3268,http://www.havanna.com.ar/,www.havanna.com.ar,ChIJmY1p9ADJvJURlRnHwxboJ8g,,True,True,2025-10-20T20:37:25.435529
Centenario,Restaurante,+54114866-0288,"24 de Noviembre 10, C1170AAB Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,4.3,3230,,,ChIJBfDsB_TKvJURs7iZO4cQtQ8,,False,False,2025-10-20T20:37:26.941042
La Choppería de Palermo,Bar,+54113092-2806,"El Salvador 4804, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3226,https://www.instagram.com/chopperiaok,www.instagram.com,ChIJVVVxzoe1vJURg-ttwWC56j4,,False,False,2025-10-20T20:37:28.446295
Rincón Hispano Restaurante,Restaurant,+54114584-6879,"Av. Álvarez Jonte 2599, C1416 EXK, Cdad. Autónoma de Buenos Aires",EXK,4.3,3217,http://www.rinconhispano.com.ar/,www.rinconhispano.com.ar,ChIJlxY7NOLJvJURgD3zOhBQZ8w,,True,False,2025-10-20T20:37:29.952440
Cervecería Popular,Beer hall,+54114252-4947,"25 de Mayo 93, B1876 Bernal, Provincia de Buenos Aires",Bernal,4.3,3216,http://cerveceriapopular.com.ar/,cerveceriapopular.com.ar,ChIJT1m2qv8to5URxm3inZw67gs,,True,False,2025-10-20T20:37:32.100755
Banus Resto,Restaurant,+54114257-9533,"Lavalle 522, B1878FUL Quilmes, Provincia de Buenos Aires",Quilmes,4.3,3209,http://www.banusresto.com.ar/,www.banusresto.com.ar,ChIJnYhSUhUuo5URuIJxI27VY9A,,True,False,2025-10-20T20:37:37.711427
La Carnicería,Grill,+54113053-8514,"Thames 2317, C1425FIG Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,4.3,3190,http://www.facebook.com/xlacarniceriax,www.facebook.com,ChIJ-bHkb4S1vJURYMcjNGv1uR0,,False,False,2025-10-20T20:37:43.873813
Candela Mate y Cafe,Cafe,+54114767-2782,"Córdoba 4517, B1653 Villa Ballester, Provincia de Buenos Aires",Villa Ballester,4.3,3175,,,ChIJA6wX0FW3vJURkmsM_Tp3sxk,,False,False,2025-10-20T20:37:45.379579
MaryCarmen Parrilla Gourmet,Restaurant,+54114571-9488,"ALF, Llavallol 5402, C1419 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3151,https://www.instagram.com/marycarmen_parrillagourmet/,www.instagram.com,ChIJ1-lQ5K23vJURtDpkvaPUKtk,,False,False,2025-10-20T20:37:46.885387
Almacén de Pizzas - Palermo Chico,Pizza restaurant,+54115263-9843,"Av. Cerviño 3732, C1425 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,4.3,3118,https://almacendepizzas.com/,almacendepizzas.com,ChIJockuY3m1vJURku54sCH9KRA,,True,False,2025-10-20T20:37:48.391906
El Desembarco Nuñez,Hamburguesería,+54112261-1169,"11 de Septiembre de 1888 3673, C1429 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,4.3,3106,https://pedir.eldesembarco.com/menu/ElDesembarcoNu%C3%B1ez/Delivery?utm_source=GMB&utm_medium=GMB&utm_campaign=SitioWeb,pedir.eldesembarco.com,ChIJHXbbXYq1vJURPR5M2xosDpg,,True,False,2025-10-20T20:37:50.059958
Café Martínez,Coffee shop,+54113667-3745,"Blvd. San Martín 2910, B1684 Cdad. Jardin Lomas de Palomar, Provincia de Buenos Aires",Ciudad Jardín Lomas del Palomar,4.3,3092,http://www.cafemartinez.com/,www.cafemartinez.com,ChIJv5E3fVG4vJUR52De39BTwgA,,True,True,2025-10-20T20:37:52.090173
Olegario,Restaurant,+54114551-0479,"Cap. Gral. Ramón Freire 1931, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3073,https://www.instagram.com/olegarioresto/,www.instagram.com,ChIJaydHlre1vJURFEGhIg99VOI,,False,False,2025-10-20T20:37:53.597879
1810 Cocina Regional Palermo,Argentinian restaurant,+54114864-4507,"Julián Álvarez 1998, C1425DHB Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3069,https://enviatupedido.com/1810palermo,enviatupedido.com,ChIJJV0vlH_KvJURixEOTvdLIKA,,True,False,2025-10-20T20:37:55.100494
Le Pain Quotidien,Bakery,+54114811-6391,"Posadas 1402, C1011ABJ Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3060,https://lepainquotidien.com/ar/stores/posadas?utm_source=gmb&utm_medium=business-listing,lepainquotidien.com,ChIJp2fK2aTKvJURBoGQGvvJ0oM,,True,True,2025-10-20T20:37:58.171650
Nomade - F&D,Restaurant,,"Av. Dorrego 3300, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3058,https://nomade-fd.com/,nomade-fd.com,ChIJ7Ui_64W1vJURf8WtqqUKNXM,,True,False,2025-10-20T20:37:59.676722
Selena Cocina,Restaurant,+54113826-2285,"Honduras 3993, C1414ACE Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3057,http://www.selena.ar/,www.selena.ar,ChIJw02e2n3KvJURfQojlXqI2U4,,True,False,2025-10-20T20:38:03.690167
Almacén del Jazmín,Cafeteria,+54115638-4235,"Almte. Brown 486, B1878 Quilmes, Provincia de Buenos Aires",Quilmes,4.3,3025,https://www.facebook.com/almacendeljazmin/,www.facebook.com,ChIJAwbX4T8uo5URHtK9e1h_SxY,,False,False,2025-10-20T20:38:07.372185
Tienda de Café,Cafe,+54114587-2847,"Av. Triunvirato 4102, C1431 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3015,http://www.tiendadecafe.com.ar/,www.tiendadecafe.com.ar,ChIJ51UuxG62vJURJ7eHBvZlHo8,,True,False,2025-10-20T20:38:08.876228
Joe´s Grill San Isidro,Restaurant,+549115403-4917,"Av. Fondo de la Legua 340, B1642 San Isidro, Provincia de Buenos Aires",San Isidro,4.3,3009,,,ChIJtfawomaxvJURY45aCM6Npj4,,False,False,2025-10-20T20:38:14.876117
Zarco,Restaurant,+54114751-4800,"El palomar Buenos Aires AR, De los Jacarandaes 110, 1684 Cdad. Jardin Lomas de Palomar",Ciudad Jardín Lomas del Palomar,4.3,3006,https://www.facebook.com/parrillazarco,www.facebook.com,ChIJez8751O4vJUR3sYA5a47lhA,,False,False,2025-10-20T20:38:16.379453
Club de la Birra Recoleta,Bar,+54115111-1111,"Pres. Roberto M. Ortiz 1871, C1129 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3003,https://www.clubdelabirra.com.ar/,www.clubdelabirra.com.ar,ChIJWTCvVCvLvJURkOIJZIuJWx8,,True,False,2025-10-20T20:38:17.885182
Cruza Polo Bar,Bar,+54114033-3546,"Av. del Libertador 4100, C1426 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,3000,https://cruzapolo.com.ar/index.php,cruzapolo.com.ar,ChIJkXPh8H61vJUR4m_xVmqjqx4,,True,False,2025-10-20T20:38:22.267242
Ròncole la Bottega Dei Sapori,Restaurant,+54114780-2829,"Av. de los Incas 3800, C1427 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,2997,https://www.facebook.com/roncolelabottegadeisapori,www.facebook.com,ChIJ6WQFKt-1vJURTG4a-AASqGw,,False,False,2025-10-20T20:38:24.069408
Gelato Caffé Adaggio,Ice cream shop,+54114523-2335,"Av. Olazábal 5598, C1431 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,2982,http://www.adaggio.com.ar/,www.adaggio.com.ar,ChIJW-KMp0S2vJURrnPG7FTMxMo,,True,False,2025-10-20T20:38:27.081026
Tea Connection,Restaurant,+54115731-0781,"Montevideo 1655, C1021AAA Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,4.3,2969,https://teaconnection.com.ar/,teaconnection.com.ar,ChIJ3TMqDbvKvJURm0SgMo8QIHQ,,True,False,2025-10-20T20:38:31.459964
Toien Peru,Restaurant,+54114447-0297,"Sebastián Elcano 794, B1641 Acassuso, Provincia de Buenos Aires",Acassuso,4.3,2952,,,ChIJK68XL7mxvJURV51nw0Yhl68,,False,False,2025-10-20T20:38:33.517760
Éter Club,Bar,,"Cuenca 2783, C1417 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,2938,http://eterclub.com.ar/,eterclub.com.ar,ChIJ3SWuPCS2vJUR6HaQJ6BmRJI,,True,False,2025-10-20T20:38:35.023560
Black Soul Bar,Bar,+54117517-1101,"Ciudad Autónoma de Buenos Aires AR, Av. Rivadavia 10415, C1408 AAE, Cdad. Autónoma de Buenos Aires",AAE,4.3,2927,https://blacksoulbar.com/,blacksoulbar.com,ChIJvSsaEHLJvJURQgT65FoBDXs,4991.0426info@blacksoulbar.com,True,False,2025-10-20T20:38:36.624871
Family Belgrano,Restaurant,+54114784-3564,"Av. Cabildo 2629, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,2916,,,ChIJjU9qRSq0vJURH_5Uv8yOBzU,,False,False,2025-10-20T20:38:40.595706
Rodi Bar,Restaurant,+5448015230,"Vicente López 1900, C1128ACB Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,4.3,2897,https://instagram.com/rodibar_restaurante?igshid=1npadqwtzz0qd,instagram.com,ChIJGQnA1qLKvJURMZIt-zY_IMU,,False,False,2025-10-20T20:38:42.101417
La Gale Cervecera | Haedo,Brewpub,+54115659-8217,"Av. Rivadavia 16160, B1706 Haedo, Provincia de Buenos Aires",Haedo,4.3,2885,http://www.lagale.com.ar/,www.lagale.com.ar,ChIJO0uY4oTHvJURNjI9yOxZ-5k,,True,False,2025-10-20T20:38:43.603318
AXION energy,Gas station,+54114585-2331,"Avenida San Martín, Luis Viale 1521, Buenos Aires",Buenos Aires,4.3,2838,https://www.axionenergy.com/Paginas/index.aspx,www.axionenergy.com,ChIJQQdF7Q_KvJURRwC4RTUO3mM,,True,False,2025-10-20T20:38:46.637140
Casa Colombo,Cultural center,+54112095-5024,"Gallo 557, C1172ABK Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,2837,https://www.casacolombo.com.ar/,www.casacolombo.com.ar,ChIJrbnblIvKvJURgvTEza_Uyn8,,True,False,2025-10-20T20:38:48.389768
Café de García,Bar,+54112069-1406,"Sanabria 3302, C1417AZZ Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,2836,https://www.instagram.com/notablecafedegarcia,www.instagram.com,ChIJRQ9b79K3vJURjA1P15QlEnQ,,False,False,2025-10-20T20:38:51.430372
Café Martínez,Coffee shop,+54114790-4169,"Olivos Buenos Aires AR, Av. Maipú 2347, B1636 AAD",AAD,4.3,2834,http://www.cafemartinez.com/,www.cafemartinez.com,ChIJUQIwKzmxvJUR7j6GUMkZ0Qc,,True,True,2025-10-20T20:38:54.437761
Oh no Lulu,Bar,+54114774-4543,"Aráoz 1019, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,2815,,,ChIJHwus46vLvJURxqR-sZA7u1E,,False,False,2025-10-20T20:38:55.943564
Café Martínez,Cafe,+54114611-1811,"Av. Gaona 3501, C1416 DSK, Cdad. Autónoma de Buenos Aires",DSK,4.3,2779,http://www.cafemartinez.com/,www.cafemartinez.com,ChIJS39oiu3JvJURt_ToQI2j6cI,,True,True,2025-10-20T20:39:01.961794
Galpon de White,Restaurant,+549112462-3225,"B1605 Munro Buenos Aires AR, Guillermo White 4315, B1605CKE",Munro,4.3,2746,https://www.instagram.com/galpondewhite/,www.instagram.com,ChIJMewG4uuwvJURsJprMkle6vk,,False,False,2025-10-20T20:39:03.466819
Sacro,Restaurant,+54113970-0215,"Costa Rica 6038, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.3,2735,http://www.sacro.com.ar/,www.sacro.com.ar,ChIJAc0ax0O1vJURnQMh4Trolb8,"hola@sacro.com.ar, jobs@sacro.com.ar",True,False,2025-10-20T20:39:04.970431
