titulo,categoria,categorias_adicionales,descripcion,telefono,direccion,ciudad,codigo_postal,region,pais,latitud,longitud,rating,cantidad_reviews,url,dominio,cid,place_id,verificado,estado_actual,logo,imagen_principal,total_fotos,nivel_precio,hotel_rating
La Parolaccia Casa Tua Palermo,Italian restaurant,"Bar, Brunch restaurant, Cafe, Fine dining restaurant, Gluten-free restaurant, Lunch restaurant, Pasta shop, Restaurant, Wine bar","La Parolaccia, un clásico de Buenos Aires con 28 años de historia, ofrece auténtica cocina italiana con pastas artesanales, calidad y calidez en cada plato. ¡Tradición y sabor en cada visita! 🍝🇮🇹",5491153027613,"Av. Cerviño 3561, C1425 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1425,Buenos Aires,AR,-34.579985799999996,-58.4090626,4.3,9626,http://www.laparolaccia.com/,www.laparolaccia.com,10153093265364892728,ChIJadNmOXm1vJURODx8DYgI54w,True,close,https://lh5.googleusercontent.com/-V5vULOnbAco/AAAAAAAAAAI/AAAAAAAAAAA/Bh4-Ze-a0vg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMYLRayTBTUFBWFTS3grE0wwd2R0jkjfzP7o3v3=w408-h271-k-no,5350,inexpensive,
Emily Daniels,Bar,Bar & grill,,5491134440002,"Av. Maipú 1701, B1638ABE Vicente López, Provincia de Buenos Aires",Vicente López,B1638,Buenos Aires Province,AR,-34.5218306,-58.4844778,4.2,9608,,,13672823029214171937,ChIJh3sZ80mxvJURIVMXdRqgv70,True,close,https://lh3.googleusercontent.com/-3faj-bmZg3w/AAAAAAAAAAI/AAAAAAAAAAA/q4wjT9B0eS0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nosFsjH-35dIBM6LVBZ00qYVEX5RjcCWrfu4XmiSTdCy3FUUePFG75Ybd8RKF7DZt1PH2ZOR28JxsmlRodsq5wMNVzNYBWWMYxFRckd6hcDwGhDAVIZkgKPcw7c3WEkxEYZybbhdg=w426-h240-k-no,2877,moderate,
La Puerta Roja,Bar,,"Pub tranquilo con hamburguesas, nachos, cocteles y cervezas artesanales, que proyecta fútbol y básquetbol.",5491121533585,"Chacabuco 733, C1069AAP Cdad. Autónoma de Buenos Aires, Argentina",Cdad. Autónoma de Buenos Aires,C1069,Cdad. Autónoma de Buenos Aires,AR,-34.616726799999995,-58.3763418,4.3,9535,https://puertaroja.com.ar/,puertaroja.com.ar,12424486638204936285,ChIJV5UyEyrLvJURXeDKCsWkbKw,True,open,https://lh3.googleusercontent.com/-7Zvbc_lcUvA/AAAAAAAAAAI/AAAAAAAAAAA/5rqO4ItMVpg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np00QrokSZYD04Fl5PgarSYQkBat9zXp7B7rWzh88VY0Z50vN11gRiAhlwWhEYhdgP8AQ0LITdf-6xb8mYItxOHt6IeVRMrpi4S9dxkb_c8FS7LSqo88RW4K1Zws31jkjOU8sEx=w408-h306-k-no,4954,moderate,
La Parolaccia Trattoria (San Isidro),Restaurante italiano,"Bar, Restaurante de brunch, Cafetería, Restaurante de alta cocina, Restaurante de comida sin gluten, Tienda de pasta, Restaurante, Vinoteca","La Parolaccia, un clásico de Buenos Aires con 28 años de historia, ofrece auténtica cocina italiana con pastas artesanales, calidad y calidez en cada plato. ¡Tradición y sabor en cada visita! 🍝🇮🇹",5491153027669,"Av. del Libertador 14621, B1641 Acassuso, Provincia de Buenos Aires",Acassuso,B1641,Provincia de Buenos Aires,AR,-34.4780373,-58.495153599999995,4.4,9511,http://www.laparolaccia.com/,www.laparolaccia.com,6905884973621666941,ChIJP5qS8LqxvJURfWRtaMuh1l8,True,close,https://lh4.googleusercontent.com/-U5WNNLhgXgM/AAAAAAAAAAI/AAAAAAAAAAA/w99yvzO0538/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipM1ERil8JDDjSI5cE9sNIBPG4AiavtT-jo5_a0e=w408-h272-k-no,4214,inexpensive,
La Mar,Peruvian restaurant,"Bar, Gastropub, Restaurant, Sushi restaurant","Refined option focusing on seasonal seafood, ceviche & small plates in a stylish space with a patio.",5491139559600,"Arévalo 2024, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.578204899999996,-58.4375924,4.4,9476,https://www.lamarcebicheria.com/buenos-aires/,www.lamarcebicheria.com,17673299056550540295,ChIJkR20gJS1vJURB_Tw0torRPU,True,open,https://lh5.googleusercontent.com/-zXEclDjf7Dw/AAAAAAAAAAI/AAAAAAAAAAA/qewxFtM5quE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMU3mE4FMDadlFIV--BZqyl0tGR-W7dhym4RVSn=w408-h271-k-no,9366,moderate,
Kentucky,Pizza restaurant,"Bar, Pizza takeaway",,5491149836886,"Av. Díaz Vélez 5091, C1405DCF Cdad. Autónoma de Buenos Aires",Buenos Aires,C1405,Buenos Aires,AR,-34.608624299999995,-58.4385884,4.1,9465,https://kentucky.com.ar/,kentucky.com.ar,13848900560490562035,ChIJ2Rejn2zKvJUR84G_Za8tMcA,True,open,https://lh3.googleusercontent.com/-WPtarLY_elo/AAAAAAAAAAI/AAAAAAAAAAA/0EChJPUE7jI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noC17wH3j6SG8pABznbrUdkkFUK8HzKU_jmymYq2w0L7-rDMLirQRFQyPlo6ZKknST9gtSpceDeyqslcNJzaDTE_CbtkC3MrCs6Sbzx1uDNM8_DEMkiBr8EcgGaiqk4qcdzHt5s0iLUCgnI=w426-h240-k-no,1241,moderate,
D'oro Italian Bar,Restaurante italiano,"Bar, Restaurante","Se sirven pizzas, pastas y otros platillos italianos en un espacio rústico y elegante, con vinoteca.",5491150514059,"Perú 159, C1067AAC Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1067,Cdad. Autónoma de Buenos Aires,AR,-34.6097093,-58.3749556,4.7,9382,http://doroitalianbar.com/?utm_source=Google%20My%20Business&utm_medium=Google%20My%20Business&utm_campaign=clic%20en%20sitio,doroitalianbar.com,1677716127569160375,ChIJLQR0nNPKvJURtyi02e1xSBc,True,close,https://lh3.googleusercontent.com/-AXcM5S2xZW8/AAAAAAAAAAI/AAAAAAAAAAA/q6hnUg80fxA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipM_w31N3_npoV1QLaCWaBtXrMslDe0bF6y1ZCX8=w408-h408-k-no,6564,inexpensive,
Bellagamba BODEGÓN,Restaurant,Bar,,5491149515833,"Av. Rivadavia 2138, C1034 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1034,Buenos Aires,AR,-34.6096767,-58.396732799999995,4.3,9381,,,5556788274779812771,ChIJVVUFqunKvJURo3NOqn6tHU0,True,open,https://lh5.googleusercontent.com/-9jjAj83X96g/AAAAAAAAAAI/AAAAAAAAAAA/0LCvv54p-DU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noalS24YcWKLEbYwpCI0fflheUnb4n4yTC_b-aSVNRlS46pzCjJmgdsn3-t1-1XqUJ-0qOXJd6f65f7DAaXWvk08EN-khaf7SMwu_CGm5AftKEeafq8eJbtxGhNWO88jWexYF6q=w519-h240-k-no,4781,inexpensive,
Barisidro,Bar,Restaurant,,5491147425234,"Roque Sáenz Peña 1602, B1642DBN San Isidro, Provincia de Buenos Aires",San Isidro,B1642,Buenos Aires Province,AR,-34.4635901,-58.497572299999995,4,8991,,,13317022791390892679,ChIJIU_1d8WxvJURh5KiEqyRz7g,True,temporarily_closed,https://lh4.googleusercontent.com/-ODS6Qj7lKZA/AAAAAAAAAAI/AAAAAAAAAAA/eRH3SSQD7jw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOlWLMRmlWGS0V7Y2fRqqM4EuAtjYu7K4zQot9N=w426-h240-k-no,8243,moderate,
Jerome Palermo,Bar,"Brewpub, Restaurant, Tapas bar","Restaurante y bar pensado para que puedas disfrutar nuestra propuesta gastronómica acompañada de las mejores cervezas artesanales (tradicionales y belgas), una variada carta de cocktails, y vinos (por botella o por copa de diferentes etiquetas y cepas).",5491164723635,"Malabia 1401, C1414DMC Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.592169,-58.4288816,4.2,8990,,,2387750972222829079,ChIJb1rw83fKvJURF3Jvv9v-IiE,True,open,https://lh5.googleusercontent.com/-jbwLnOGLNv0/AAAAAAAAAAI/AAAAAAAAAAA/Z3ikGeCHKPE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipN7r_l_zCMrovNOPIJewf1DyUwEIFQ6KnqzeZyY=w600-h240-k-no,4257,moderate,
Temple Craft Hollywood,Bar,"Beer hall, Brewpub, Hamburger restaurant, Restaurant","Sí, esa esquina única. Dicen que acá nació Palermo Hollywood. De esos lugares donde siempre está pasando algo. Djs lunes, jueves, viernes y sábado ¿Querés vereda? Sí, esta también la tomamos.",5491176049548,"Honduras 5602, C1414BNF Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.5841486,-58.4365428,4.5,8898,https://templebeer.com/es,templebeer.com,2500878829793299952,ChIJfeoTkY21vJUR8M0fpAvotCI,True,open,https://lh6.googleusercontent.com/-zDduTH187cQ/AAAAAAAAAAI/AAAAAAAAAAA/HUVFprh5yEA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMJumaKeBbVDcBlMkZWm5P55XxQwEgQKwudUEwH=w408-h544-k-no,1587,moderate,
El Club de la Milanesa Lomitas,Restaurant,"Argentinian restaurant, Bar",,5491145060802,"Sixto Fernández 290, B1832JGD Lomas de Zamora, Provincia de Buenos Aires",Lomas de Zamora,B1832,Buenos Aires Province,AR,-34.7667042,-58.4019674,4.1,8809,http://elclubdelamilanesa.com/,elclubdelamilanesa.com,16005918962394518879,ChIJsYqsPuzSvJURX9U2SX5yIN4,True,open,https://lh4.googleusercontent.com/-QKFj-Ebq8rY/AAAAAAAAAAI/AAAAAAAAAAA/YnMcPwHOoTM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipM2ECwSyCv9py4kItox-ve3dtR60EBAp6LxgAk-=w408-h306-k-no,3676,moderate,
Los Galgos Bar,Restaurant,"Argentinian restaurant, Breakfast restaurant, Cocktail bar","Café Notable en la Ciudad de Buenos Aires. Despacho de comida, vinos argentinos, cócteles, vermut y cafetería.",5491143713561,"Av. Callao 501, C1022AAF Cdad. Autónoma de Buenos Aires",Buenos Aires,C1022,Buenos Aires,AR,-34.603025699999996,-58.392256599999996,4.2,8672,http://barlosgalgos.com.ar/,barlosgalgos.com.ar,14662241776029426642,ChIJZ4ZfrcHKvJUR0mMgHza_ess,True,close,https://lh4.googleusercontent.com/-1s7Kfvk2bZs/AAAAAAAAAAI/AAAAAAAAAAA/3zlo_9B8s5E/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNWQJo1-KrabEZ64HAvo8XM7VaALsi7u3Y8g462=w408-h306-k-no,5183,moderate,
Uptown,Bar,,"Hip hangout featuring international fare & cocktails, plus a New York subway–themed entrance.",,"Arévalo 2030, C1414CQP Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.5780433,-58.437402299999995,4.2,8631,http://www.uptownba.com/,www.uptownba.com,6717993151515813316,ChIJYTEpfZS1vJURxGWbhy0bO10,True,close,https://lh6.googleusercontent.com/-_PRVHfsYvIY/AAAAAAAAAAI/AAAAAAAAAAA/dJG4ygC3P84/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjghNdLoz3Gla3hNiyv0XBLqJ5TFd-M5rdfvoGVXhJwNtoDUw4-ASCurt40HkSKYKPD__pZRZLyAprIJnTTt9ah4O0fvKdEKxmC-Kcw4oPq5wjKeKQPW9nqncbA6y6Bdc8Q-GfSA=w408-h306-k-no,11917,moderate,
Florida Garden,Argentinian restaurant,"Bar, Patisserie, Restaurant or cafe",,5491143127902,"Florida 899, C1005 AAQ, Cdad. Autónoma de Buenos Aires",AAQ,C1005,Buenos Aires,AR,-34.597575899999995,-58.375274,4.3,8219,,,12256463527669663651,ChIJZRdvRcrKvJURowdIEaS0F6o,True,open,https://lh3.googleusercontent.com/-yZcDfuHJRU0/AAAAAAAAAAI/AAAAAAAAAAA/TjOkXUNUJFs/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noliSSKTW2fVcVTICcr-Pe0dGG5RCRxG2bSoTJZSw8ttrb7LRr8Vg7l12BahqWsCD8skdDTcVUVMZ82Q6bec0hdrwl1EjLdkfZzd6SYPh8ZgUb5sQMxNZWFwQGphBRKHafZ36TGrctUfa2Q=w466-h240-k-no,3735,moderate,
Milion,Restaurant,"Art gallery, Bar, Cafe, Cafeteria, Coffee shop, Espresso bar, Fine dining restaurant, Performing arts theater, Wedding venue","Grand townhouse restaurant with an elegant dining room & a garden, for tapas & Argentinian food.",5491137659616,"Paraná 1048, C1018ADB Cdad. Autónoma de Buenos Aires",Buenos Aires,C1018,Buenos Aires,AR,-34.5965288,-58.388621699999995,4.1,8188,http://www.milion.com.ar/,www.milion.com.ar,12167864176939261759,ChIJT1fyLrnKvJURP1-qNQDw3Kg,True,close,https://lh4.googleusercontent.com/-vYHbmgfcZ5Y/AAAAAAAAAAI/AAAAAAAAAAA/f1hphz4HDjo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOxz6g9rIzLzjfChQ6qbOSnsc_I0Ii6TK2GgHeV=w408-h271-k-no,7213,expensive,
Pier 54 San Telmo,Bar,"Brewpub, Cocktail bar, Function room facility","Pier 54 es un Nuevo Concepto en Bares, donde buscamos funcionar la calidad de servicio con la diversión.
Contamos con un Amplio Menu de Bebidas y Comidas, como asi tambien un extenso Sector de Juegos.
Un ambiente distendido donde podes disfrutar una Cita, festejar un Cumpleaños u organizar un After Office.
En Instagram @pier54cerveria y @pier54santelmo vas a poder encontrar toda la Información detallada: Direccion, Dias y Horarios, Menu con Valores siempre actualizados, Numero de Contacto para Reservas, etc.",5491132948032,"Chile 631, C1098 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1098,Buenos Aires,AR,-34.61604,-58.374987999999995,4,8104,https://instagram.com/pier54cerveceria,instagram.com,16764751836666069608,ChIJIxdJeyrLvJURaAIP1PhcqOg,True,close,https://lh6.googleusercontent.com/-4y5FXejreCY/AAAAAAAAAAI/AAAAAAAAAAA/jx6T5Yc44Pg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOHfBN7Cds4ua0kaf3dY43nUXMTselIgPQwLASe=w408-h271-k-no,3473,moderate,
The Oldest Bar Caballito,Bar,Restaurant,Pub Irlandés,5491147930550,"Juan B. Ambrosetti 31, C1405 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1405,Buenos Aires,AR,-34.6172368,-58.4354405,4.4,8000,http://theoldest.com.ar/,theoldest.com.ar,10378485294807375945,ChIJETQ-T0HKvJURSeCbV2PJB5A,True,close,https://lh3.googleusercontent.com/-iI57Ut-Kv1s/AAAAAAAAAAI/AAAAAAAAAAA/2l8O650jALA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPhS0iLzjqYpjCXf515wD_zk-V0L44-7yVM11u3=w427-h240-k-no,4392,moderate,
Rebelión,Restaurant,"Brunch restaurant, Espresso bar, Function room facility, Wine bar","Somos un mash up de cocineros, amigues, productores, emprendedores y artistas, colaborando para crear una experiencia rica.",5491128234219,"Gurruchaga 1795, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.5882023,-58.427222699999994,4.5,7930,https://rebelion.meitre.com/,rebelion.meitre.com,7928448989896422265,ChIJsy9xK-m1vJURebOUflmCB24,True,close,https://lh6.googleusercontent.com/-WGMUV7rozk4/AAAAAAAAAAI/AAAAAAAAAAA/E1Gcx9TIRQM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNWofkoL02OQJ8HpADjahGUyaEWOgsvmEmYrOIv=w426-h240-k-no,2471,moderate,
Bierlife,Beer hall,Bar,"El jardín cervecero estilo self-service. Un lugar para compartir con amigos. ""Comé y tomá cerveza"" es nuestro lema! Donde podéis disfrutar de 66 canillas de las mejores birras artesanales y nuestras deliciosas comidas a base de cerveza.",5491131819291,"Humberto 1º 670, C1103 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1103,Buenos Aires,AR,-34.6208234,-58.3752455,4.4,7889,https://es-la.facebook.com/bierlife/,es-la.facebook.com,15009889202272628554,ChIJs6MCZSvLvJURSm9uI7TWTdA,True,close,https://lh4.googleusercontent.com/-38JtHx0nkmg/AAAAAAAAAAI/AAAAAAAAAAA/Uf0YIuatJlQ/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOlekl-Ume2BI2gq8lvlrhNTNF0VPiR8HFjgYJt=w408-h272-k-no,5249,inexpensive,
Café San Bernardo,Bar,,CAFÉ - POOL - BILLARES - METEGOL,5491148553956,"Av. Corrientes 5436, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.5978135,-58.441098499999995,4.3,7874,http://www.cafesanbernardo.com.ar/,www.cafesanbernardo.com.ar,9595320146745792620,ChIJnxoMOwvKvJURbJju1NVsKYU,True,close,https://lh3.googleusercontent.com/-bH2aPvkvHsk/AAAAAAAAAAI/AAAAAAAAAAA/ikHq1k5iLm8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrqPywdiCJRRxU5S4DMbwGBbrLgYNKvklDvbMpt_P2GUHJ_PQP4Rd4cLrcAX_MoDK2Mtzyac_XWM194a9heooj2trcD6YPJQrjcVdhnvsiBrrZmpAgkt5KUGqwkhpiLf7G8Eg4=w426-h240-k-no,3178,moderate,
Rotisería Miramar,Spanish restaurant,"Bar, Bar & grill","Rotiseria Miramar desde 1950 compartiendo sus tradicionales platos. Excelente bodegón para pasar un buen rato junto a la familia o amigos.
Veni y disfruta de una experiencia única.",5491143044261,"Av. San Juan 1999, C1232AAB Cdad. Autónoma de Buenos Aires",Buenos Aires,C1232,Buenos Aires,AR,-34.62263,-58.393705,4.3,7858,https://www.instagram.com/rotiseriamiramar/,www.instagram.com,16223549025244655581,ChIJf6YlMCDLvJUR3a_X5eGfJeE,True,open,https://lh6.googleusercontent.com/-aKhg_7RLNQk/AAAAAAAAAAI/AAAAAAAAAAA/a3oFPxTk3dU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipP1dZ53ujmFc2b5pPv-bVrWn28KT3HBdKjibJKA=w408-h306-k-no,5884,moderate,
Confitería La Ópera,Restaurant,"Bar, Coffee shop, Gastropub, Patisserie, Pizza restaurant","La Opera estuvo ubicada siempre en el mismo lugar. En la tradicional esquina porteña que forma dos de las avenidas más importantes de nuestra
ciudad: Callao y Corrientes.",5491143713648,"Av. Corrientes 1799, C1042 AAD, Cdad. Autónoma de Buenos Aires",AAD,C1042,Buenos Aires,AR,-34.604261799999996,-58.392164799999996,4,7803,http://laopera.com.ar/,laopera.com.ar,2242870957046334124,ChIJBV68mMHKvJURrILJj0BHIB8,True,open,https://lh6.googleusercontent.com/-M0ivXhuYwPA/AAAAAAAAAAI/AAAAAAAAAAA/eJ5Luod0WSc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNgum9-WDDnvXuNK5GHqYjuxyXlBelnGEsZGy0N=w408-h611-k-no,2669,moderate,
Los 36 Billares,Restaurante,"Restaurante argentino, Bar, Bar restaurante, Restaurante de desayunos, Restaurante de brunch, Cafetería, Pastelería, Pizzería a domicilio, Pizzería, Pizza para llevar, Club de billar, Sala de billares, Snack bar","Restaurante informal de pizza, platos de carne y empanadas, con billar y asientos al aire libre.",5491141221500,"Av. de Mayo 1271, C1085ABC Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1085,Cdad. Autónoma de Buenos Aires,AR,-34.6091049,-58.384378399999996,4.3,7717,http://www.los36billares.com.ar/,www.los36billares.com.ar,12544979929557503318,ChIJlaweudrKvJURVg2un8e4GK4,True,open,https://lh5.googleusercontent.com/-wf2m2k5-s8Q/AAAAAAAAAAI/AAAAAAAAAAA/Ss3uWIePQow/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNozRZwaD4wn5sb3UJj7Ouzey03iNKgTiiVZxoF=w408-h272-k-no,6338,moderate,
La Farola de Urquiza,Restaurant,"Bar, Coffee shop, Italian restaurant, Pizza restaurant",,5491145229945,"Monroe 5002, C1431 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1431,Buenos Aires,AR,-34.5740745,-58.485475699999995,3.8,7553,,,2332531711200354062,ChIJRUgvZ2e2vJURDl9uqTvRXiA,True,close,https://lh6.googleusercontent.com/-jGHseNNdMtY/AAAAAAAAAAI/AAAAAAAAAAA/3S5fpCNQBOk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nod0EKJyze2fXBvKwfThk-cL9ufZGUbtYIwPEjKg95qaGKSPu5hj_Nbc10sCObjmGV2FgYW6AO7B-nA5I2qvwuAWTiZZQJ0GtwLqm_GztE5jNX0Ka_HwExy7JjIMdHP0svMEYoA-A=w408-h544-k-no,1741,moderate,
Dársena,Cocktail bar,Brewpub,"Busy alfresco hangout featuring shipping containers serving bar snacks, cocktails & craft beer.",,"José A. Cabrera 4354, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.5946808,-58.4260112,4.2,7521,https://www.darsena.com.ar/,www.darsena.com.ar,8479055575739626803,ChIJZVzGd3nKvJURM3XBRh-oq3U,True,close,https://lh3.googleusercontent.com/-ElPfDczEHX4/AAAAAAAAAAI/AAAAAAAAAAA/5S8iRHkAukA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipN_LZuohOxtQjVKe1z5jCTHxoacAzxPhsaKu7_r=w408-h318-k-no,1954,moderate,
Floreria Atlántico,Cocktail bar,,A hidden door in a florist store opens to a cocktail joint & gastrobar with a world-traveler theme.,5491139847849,"Arroyo 872, C1007 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1007,Buenos Aires,AR,-34.5915325,-58.3797127,4.2,7400,http://floreriaatlantico.com.ar/,floreriaatlantico.com.ar,8189018398689856026,ChIJJY8xLrHKvJURGgoMqdg8pXE,True,close,https://lh6.googleusercontent.com/-2X9z5YdCZjQ/AAAAAAAAAAI/AAAAAAAAAAA/HYrJ_5yMQWE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrPkzYLZqMl6YWrqS7qHKdvP20mPLGcoRxcJcDKKFyj94CprVaZeDZ02rv4hy6JdH0KeVaSVlAp6zjFTTHjXNi4qrZt3_FgMCBIkMXrocOE3th7U_4MOn4MnQP__tXWYJ5qxhXv=w408-h544-k-no,9195,moderate,
El Desembarco Caballito,Hamburger restaurant,"Bar, Beer hall, Brewpub, Restaurant","👋🏼El Desembarco Caballito: somos la cadena de hamburguesas artesanales más grande de Argentina, con más de 50 sucursales en el país y presencia en Estados Unidos.
Nuestras burgers 100 % artesanales, elaboradas sin conservantes ni aditivos, llevan nuestro condimento secreto: la chimichanga. Además, ofrecemos opción sin TACC y nuestras papas con chimichanga son una locura.
Contamos con promociones semanales, combos familiares, promo estudiantes y opciones vegetarianas.

🕒 Domingo a Jueves: 10:00–01:00 │ Viernes y Sábado: 10:00–02:00
📍 Doblas 607, Caballito, CABA.
Tu parada obligada para probar la mejor burger del barrio.",5491124537560,"Doblas 607, C1424 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1424,Buenos Aires,AR,-34.6241275,-58.4305775,4.8,7398,https://onion.ar/desembarco?utm_source=GMB&utm_medium=organic&utm_campaign=menu,onion.ar,8777442488219615627,ChIJf2ae6MbLvJURi0HAKnC9z3k,True,open,https://lh6.googleusercontent.com/-DuTbVXsW12k/AAAAAAAAAAI/AAAAAAAAAAA/XRVnDiedvOM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMDj40GW7FxrZnQcw-8XG0fjt5bj6pLI81NlYro=w408-h306-k-no,837,moderate,
The Hole Bar - Alcatraz Speakeasy Hidden Bar,Bar,Restaurant,"Offbeat, Alcatraz-themed venue serving sushi, finger foods & drinks named after notorious inmates.",5491148320143,"Armenia 1743, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.5890902,-58.426614799999996,4.3,7150,https://theholeba.meitre.com/,theholeba.meitre.com,2831886120959853033,ChIJeZ0y0Ou1vJUR6cErTGzhTCc,True,close,https://lh6.googleusercontent.com/-AHwPzAtC5Xg/AAAAAAAAAAI/AAAAAAAAAAA/zimf5yu91Ko/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMLPKpTlDl2SDt4wHxehsKPLwK1GXZ9W7MAo2X0=w408-h271-k-no,6762,moderate,
SIFÓN Sodería,Bar,,"Light fare & vermouth dished up in a functional, compact restaurant & bar with a terrace.",,"Av. Jorge Newbery 3881, C1427 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1427,Buenos Aires,AR,-34.5866007,-58.4503091,4.4,7104,https://www.instagram.com/sifon.soderia/,www.instagram.com,5459142086794471903,ChIJpV7mcK21vJUR3-nE3c3Ewks,True,close,https://lh6.googleusercontent.com/-8jTKpXiYZoE/AAAAAAAAAAI/AAAAAAAAAAA/hjFYKYC097E/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npYGT5zvs5DO0nHcY1DgjbFJFqOGYBa7PRvF986tU_BxaN5uSpjgF66TxJdQnEHbUfQl6l1DmajGgcvI1vXWJKL4dOeVdYGPf1GGgSsSTd0O7PMQVH5HoYjI_cE3UYV3l2k28Rq=w506-h240-k-no,2127,moderate,
The Oldest,Restaurant,"Bar, Gastropub",,5491145510781,"Av. Elcano 3410, C1426EJS Cdad. Autónoma de Buenos Aires",Buenos Aires,C1426,Buenos Aires,AR,-34.5758347,-58.459662599999994,4.3,7089,http://www.theoldest.com.ar/,www.theoldest.com.ar,12693043288299244914,ChIJ_7Dx2d61vJURco27vZ6_JrA,True,close,https://lh6.googleusercontent.com/-kyKSPBEeLPA/AAAAAAAAAAI/AAAAAAAAAAA/3XSZst6lJ0A/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPOJAfBiAepF8abCNuHDycaGdN-PXWUCa8jtIf9=w408-h428-k-no,2917,moderate,
