titulo,categoria,categorias_adicionales,descripcion,telefono,direccion,ciudad,codigo_postal,region,pais,latitud,longitud,rating,cantidad_reviews,url,dominio,cid,place_id,verificado,estado_actual,logo,imagen_principal,total_fotos,nivel_precio,hotel_rating
Kainos,Ice cream shop,Coffee shop,,5491149119003,"Av. Caseros 3301, C1263 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1263,Buenos Aires,AR,-34.6380385,-58.4114467,4.1,7643,http://www.kainos.com.ar/,www.kainos.com.ar,2578534725065106303,ChIJo_SoLQ_LvJURf-ODuKvLyCM,True,open,https://lh6.googleusercontent.com/-YNWqED1u05g/AAAAAAAAAAI/AAAAAAAAAAA/eKTz3Bg7GhA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no3fQ4yAgJ10d87jhyNiXGtcEYcWIJEEEKGXMVW7gJ2rFgMpktcfQbSWJCnLSNT6pNJ9ebaVpTKh4zZz72C3p0h6ChQiibni6GjaORWICviZHXuUTecCLJyagoQfv0qQ4OcOgpEKg=w408-h408-k-no,2574,moderate,
La Farola de Urquiza,Restaurant,"Bar, Coffee shop, Italian restaurant, Pizza restaurant",,5491145229945,"Monroe 5002, C1431 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1431,Buenos Aires,AR,-34.5740745,-58.485475699999995,3.8,7553,,,2332531711200354062,ChIJRUgvZ2e2vJURDl9uqTvRXiA,True,close,https://lh6.googleusercontent.com/-jGHseNNdMtY/AAAAAAAAAAI/AAAAAAAAAAA/3S5fpCNQBOk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nod0EKJyze2fXBvKwfThk-cL9ufZGUbtYIwPEjKg95qaGKSPu5hj_Nbc10sCObjmGV2FgYW6AO7B-nA5I2qvwuAWTiZZQJ0GtwLqm_GztE5jNX0Ka_HwExy7JjIMdHP0svMEYoA-A=w408-h544-k-no,1741,moderate,
Casa Madrilia,Restaurant,Coffee shop,"""Somos un Restaurante,Pizzeria ubicada en el barrio de Monte Castro de la ciudad autonoma de Buenos Aires y estamos orgullosos de ser el lugar elegido para reunirse con amigos en el desayuno,almuerzo,merienda o cena; ademas tenemos entrega directa a su domicilio a partir de las 20:00 horas ¡Visítanos!",5491145688937,"Av. Álvarez Jonte 4702, C1407GPO Cdad. Autónoma de Buenos Aires",Buenos Aires,C1407,Buenos Aires,AR,-34.619403,-58.504782999999996,4.2,7498,http://madriliarestaurante.blogspot.com.ar/,madriliarestaurante.blogspot.com.ar,14199292935811182198,ChIJ35UyvNPJvJURdi69rLEFDsU,True,open,https://lh6.googleusercontent.com/-TyUU8XcMACY/AAAAAAAAAAI/AAAAAAAAAAA/3nlKWUy4px0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNee2bxwHp9Ui2Hp33Hz0Pk1ZX2cVbIJBZl_ICA=w408-h374-k-no,2271,moderate,
Tostado -Obelisco,Cafetería,,"Bienvenido a Café Tostado Club en Buenos Aires

Disfruta de una experiencia única en nuestra cafetería, donde cada taza se prepara con café tostado fresco de la más alta calidad. En Tostado Buenos Aires, te ofrecemos un ambiente acogedor y productos deliciosos para que disfrutes al máximo. ¡Visítanos y descubre el mejor café de la ciudad!",,"Av. Corrientes 999, C1043 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1043,Cdad. Autónoma de Buenos Aires,AR,-34.6034861,-58.380803799999995,4.4,7483,http://tostadocafeclub.com/,tostadocafeclub.com,8693196870176288924,ChIJM158uILLvJURnDBlsX5wpHg,True,close,https://lh4.googleusercontent.com/-BNLpOJux8Sk/AAAAAAAAAAI/AAAAAAAAAAA/ketT_wvdAxU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqT2ZzrxJLF0u5jV-tdrUbPFtTfhoQhiuVn7reUPwpok5fz9RadNcrfsJsVcyPbJHNbOXqNMPLukbYaYWOZJXMrjsIskJpnTXqQufw6gTsBDCivSA2L9KS8-Wv51EGT2iH9o5M=w408-h543-k-no,4136,moderate,
Coffee shop,Coffee shop,"Breakfast restaurant, Cafe",Tienda de Café,,"JAD, Italia 300, B1832 Lomas de Zamora, Provincia de Buenos Aires",Lomas de Zamora,B1832,Buenos Aires Province,AR,-34.7643862,-58.4015354,4.2,7372,,,17727247342167063512,ChIJm647k-zSvJUR2Pta44jVA_Y,True,close,https://lh5.googleusercontent.com/-05aYwhorkYQ/AAAAAAAAAAI/AAAAAAAAAAA/mBl3tOuGcRQ/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nom9VIrqL84B5h0gM-GM4v_uGK8VCxpvzl5prj72p7TCvugPLTlwEd1IHbLMniQq3LrLu0Y5_bo-yRPydITl5Bi7zDcgRqqhRHd13-ZDt3imDCOKEHIUxCVv4OBUJbwiJZQDIArDw=w408-h544-k-no,3113,moderate,
Rapanui,Chocolate shop,"Cafe, Ice cream shop",,5498108887272,"Uruguay 1284, C1016 ACF, Cdad. Autónoma de Buenos Aires, Argentina",ACF,C1016,Buenos Aires,AR,-34.5931733,-58.3878232,4.6,7331,https://rapanui.com.ar/,rapanui.com.ar,7415493187102773002,ChIJG_Gf67vKvJURCg-Xw8Mf6WY,True,open,https://lh4.googleusercontent.com/-mcUg9BSBwHc/AAAAAAAAAAI/AAAAAAAAAAA/cBVYnrZ5juQ/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noB9rrL7MFEw-FZMaggQBVvJl1KOC6FZb3_ckCZz3bp9G7L-eVmW7vEgOvBj-KolzE5F23_8eqaH2v1JRHEpmBfud4XPX60vUFreqQWL3kUlOsa7owSy1YDt9mr5o78MtApeytV=w408-h306-k-no,2369,,
Blossom San Isidro,Coffee shop,,"Abierto todo el día. Es un espacio ideado para disfrutar la gastronomía en todas las etapas de día y para toda la familia. Sector kids para los mas pequeños con personal capacitado para supervisarlos durante su estadía. Variedad de platos, postres, pastelería, coctelería.. Un lugar para disfrutar cada momento como un encuentro único.",,"Av. del Libertador 16246, B1642 San Isidro, Provincia de Buenos Aires",San Isidro,B1642,Buenos Aires Province,AR,-34.4674462,-58.5096243,4.1,7326,,,700061858414385949,ChIJ3y8Oq-mxvJURHduWF40etwk,True,close,https://lh4.googleusercontent.com/-X05K8VeiCiI/AAAAAAAAAAI/AAAAAAAAAAA/-9wQBPh-ZRA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipO0wFp-7wq5zrM6BKv1Vkawkk1fPdlgqez4pvod=w408-h408-k-no,4405,moderate,
Los Inmortales,Pizza restaurant,"Cafe, Fast food restaurant, Restaurant",,5491143735303,"Av. Corrientes 1369, C1043 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1043,Buenos Aires,AR,-34.6038223,-58.3860878,4.3,7228,http://www.losinmortales.com/,www.losinmortales.com,3998532598870980422,ChIJx4cJK8TKvJURRjeGqjakfTc,True,open,https://lh6.googleusercontent.com/-xwirew7JjV4/AAAAAAAAAAI/AAAAAAAAAAA/fD9SLYzrSpw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrwFrAiYSkd0X6xyx6Zbd2Mfz3_v8mNfd4TfbJqpEHbiWdeDd7xjfA0csgtblnaee80d_ToQAhdqkPDpBjbqmowXLAjfFgJiz3-bi0YzSIl3MXuklvuwdtJ6gZ6h8dFEcNtVrQ=w408-h544-k-no,3177,moderate,
Starbucks,Coffee shop,,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",5498001220129,"Av. de Mayo 427, B1704BUE Ramos Mejía, Provincia de Buenos Aires",Ramos Mejía,B1704,Buenos Aires Province,AR,-34.644563,-58.565202,4.2,7209,http://www.starbucks.com.ar/,www.starbucks.com.ar,14231696408529595029,ChIJATR65eXHvJURleqbFXskgcU,True,open,https://lh5.googleusercontent.com/-B0V7hXwynoA/AAAAAAAAAAI/AAAAAAAAAAA/qvz0a5EYxHI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipP_EnyxJ5AJzKF0Y17S2DKIBvsvi_76rytRQNaJ=w426-h240-k-no,2224,expensive,
Betular Pâtisserie,Coffee shop,,Pasteleria y panadería TAKE AWAY,,"Mercedes 3900, C1419 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1419,Buenos Aires,AR,-34.6012632,-58.512071,4.3,7031,https://www.betular.com/,www.betular.com,11446661174673755853,ChIJ5Uk5MCu3vJURzU6v_LC12p4,True,close,https://lh6.googleusercontent.com/-hPpqc0uVT08/AAAAAAAAAAI/AAAAAAAAAAA/HySdZVzh6Pc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrPCWQaDBV5rutv_kU4fbpGSpVjUBfRUepNiIYXjeKIifLKVa1Rl9EnQW5KpRBSvKmrveLiWgwpogdpqYlKMA-UrIvdlpKTWGttParAsMuY2yU3DhLu5WoEePlQPj-RwKujdMpJkZmIimQ=w408-h408-k-no,10190,very_expensive,
Café Martínez,Coffee shop,Breakfast restaurant,¡Bienvenidos! Esperamos que pasen una excelente experiencia junto a nosotros y cualquier consulta que tengan sobre el servicio o el menú no duden en preguntarnos por cualquier medio digital o en persona. Estaremos encantados de ayudarlos!,5491143837971,"Av. de Mayo 1102, C1085ABO Cdad. Autónoma de Buenos Aires",Buenos Aires,C1085,Buenos Aires,AR,-34.6092709,-58.3820816,4.2,7008,https://sites.google.com/cafemartinez.com.ar/menua2/menu?authuser=0,sites.google.com,7689449648277504353,ChIJ3QTWbtDKvJURYUHV87Zptmo,True,open,https://lh4.googleusercontent.com/-jptHPQfmdWQ/AAAAAAAAAAI/AAAAAAAAAAA/mrHVlqWd2-M/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOimWK6kZEUXcchlAUhFNSCNlqYHVIsThsiF1gh=w408-h328-k-no,2428,moderate,
Café Martínez,Coffee shop,"Breakfast restaurant, Cafe",,5491145041293,"Fernández de Enciso 3985, C1419GDB Cdad. Autónoma de Buenos Aires",Buenos Aires,C1419,Buenos Aires,AR,-34.601061099999995,-58.5124636,4.2,6576,http://www.cafemartinez.com/,www.cafemartinez.com,17937820504594764172,ChIJ87w7bsy3vJURjNEW1bXw7_g,True,close,https://lh5.googleusercontent.com/-7ZBpnmhCsnE/AAAAAAAAAAI/AAAAAAAAAAA/ssrd5Okpo0g/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noJS4nZIv3ZkOhh3S3Jm-lYbnCZpaAYW0YDtwzzwOwP465eA7Bq4FhJxmNCipsYYoJ1Kl6zcxcVTgXBDVaKLnI6Xmc_zS2jODSxyzBD_Bs4dX1f4BxWoQu78ESw-rplBmhJgDNAV0JyizZ7=w408-h512-k-no,2220,moderate,
PANI Palermo Soho,Coffee shop,Restaurant,"No sólo es un restaurant, un bar, un café, o un deli. PANI, es una Experiencia. Recibimos a nuestros clientes con alegría y generamos un entorno genial, para pasar tiempo con amigos, trabajar, escuchar música, encontrar cosas lindas y divertidas; y sobre todo… COMER MUY RICO!",5491148332156,"El Salvador 4827, 1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,1414,Buenos Aires,AR,-34.5883775,-58.428326399999996,4.3,6417,http://www.pani.com.ar/,www.pani.com.ar,13383072441365766905,ChIJcUA2K4a1vJUR-SLtlno5urk,True,close,https://lh3.googleusercontent.com/-wKuOr6uJScc/AAAAAAAAAAI/AAAAAAAAAAA/Iv7OmyO0548/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMNHw7y1Z7xt2Dhx87V2pCDEM34Ixn0JBVoge4e=w408-h272-k-no,3642,expensive,
Moshu,Coffee shop,"Breakfast restaurant, Brunch restaurant, Cafe","Cafetería, pastelería y restaurante. Un lugar para habitar con todos los sentidos y celebrar, sin que se necesite una razón.",5491147023683,"Moldes 3802, C1429 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1429,Buenos Aires,AR,-34.5488845,-58.472279,4.5,6394,http://moshu.com.ar/,moshu.com.ar,15151262258226119183,ChIJ64ZDLpq2vJURD8JZwL8YRNI,True,close,https://lh4.googleusercontent.com/-0s1rcf3euFg/AAAAAAAAAAI/AAAAAAAAAAA/B-RrnuJ4khY/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOvqmZMDCvp_BqYvpzvSvJ2OyRy49b4LkVaUqwy=w408-h272-k-no,3054,expensive,
YPF,Gas station,"ATM, Auto repair shop, Cafe, Car wash, Compressed natural gas station, Convenience store, Diesel fuel supplier, Electric vehicle charging station, Oil change service","Combustibles, lubricantes, cuidado del auto, Full y Boxes. Energía que nos une todos los días. Ofrecemos opciones innovadoras para acompañarte en cada momento y transformar tu experiencia con soluciones que hacen más fácil y mejor tu día a día.
Cargá energía, cuidá tu auto y viví la experiencia que te mueve. ¡Te esperamos!",5491145856799,"Av. Gaona 1204, C1416 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1416,Buenos Aires,AR,-34.60805,-58.446839999999995,4.2,6390,https://linktab.co/YPFCaballito,linktab.co,9406169863674491441,ChIJHbzxkRHKvJURMXJNradtiYI,True,open,https://lh4.googleusercontent.com/-w-RlrXiikD8/AAAAAAAAAAI/AAAAAAAAAAA/Z44-qHHHaY8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMib2UFCky20zJorM8kV_oUaMEzbmOLnTIqWGul=w426-h240-k-no,478,,
Le Pain Quotidien,Restaurant,"Bakery, Breakfast restaurant, Brunch restaurant, Coffee shop",Classic light fare & organic breads fill out the menu at this rustic-chic bakery/cafe chain.,5491148315709,"Armenia 1641, C1414DKI Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.589813,-58.427727,4.2,6194,https://www.lepainquotidien.com/ar/en/locations/Armenia/Armenia-1641,www.lepainquotidien.com,16953583649250311083,ChIJFeFr6Ye1vJURq3tvS4E6R-s,True,close,https://lh3.googleusercontent.com/-O6LcsAk--4o/AAAAAAAAAAI/AAAAAAAAAAA/Krs1gg0vGRU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPGNazdgHR_a_3hTC1jpSXydEPOyWKaOh2SZdC9=w408-h271-k-no,5136,expensive,
I Central Market,Breakfast restaurant,"Cafe, Coffee shop",,5491157750330,"Blvd. Macacha Guemes 322, C1107 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.6047126,-58.3644184,4.1,6182,http://www.icentralmarket.com.ar/,www.icentralmarket.com.ar,8215505649541720609,ChIJ0x2mWS41o5URISomU9xWA3I,True,close,https://lh6.googleusercontent.com/-G9ky2BkFM3M/AAAAAAAAAAI/AAAAAAAAAAA/GCEeBeFHFBE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPs1prkUgiEc5HPs1y1CWLbGgi-9ZcDM2FfI1-r=w426-h240-k-no,5439,expensive,
Starbucks,Cafe,,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",5498001220129,"Av. La Plata 4, C1184AAN Cdad. Autónoma de Buenos Aires",Buenos Aires,C1184,Buenos Aires,AR,-34.615287599999995,-58.4290629,4.2,6177,http://www.starbucks.com.ar/,www.starbucks.com.ar,17416986698918653178,ChIJl4lCTEPKvJUR-uy_nh-RtfE,True,close,https://lh4.googleusercontent.com/-VFa_DerjMfc/AAAAAAAAAAI/AAAAAAAAAAA/E8_X1kzyUuw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqQzpPYFVNSu3zCLaifomj7e2tRGdceOc88tYwA9lrfRdV1wrIYVvQ1NwVWsKP_e1xkfx89LdVc4PQzangS65FR81aQlx8eTxbA_-aUcvio5PtPchYO1YwbT2bsfJ6q1_rk1kD0=w426-h240-k-no,1779,expensive,
La Farola,Pizza restaurant,"Cafe, Coffee shop",,5491147016498,"Av. Cabildo 4499, C1429 ABC, Cdad. Autónoma de Buenos Aires",ABC,C1429,Buenos Aires,AR,-34.543056,-58.47237,3.8,6176,,,5648659465786109841,ChIJ-xpAkKK2vJURkS9UM9sRZE4,True,close,https://lh5.googleusercontent.com/-2-6fYJtrF4c/AAAAAAAAAAI/AAAAAAAAAAA/rZ0-tgtMFgY/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrslNXkQZovyQq8C0TS2-eVv7JcgGyEFo4k2bS39YwQJC2NY1JKd0w5O_s6yKodHpTdHMdEhvyRz_7d0gKEAwBBKvDlrqOKjfD-XKf2urnT9oyaVc5keYx-j_ACS7IKA_25CYUlNQ=w408-h306-k-no,1135,moderate,
SĀNTAL,Cafetería,,"Cafetería cálida y bohemia con café, pasteles, sándwiches, tapas, vino y cerveza.",,"Conde 1200, C1426 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1426,Cdad. Autónoma de Buenos Aires,AR,-34.5751462,-58.4559054,4.5,6111,https://www.instagram.com/santalcafe/,www.instagram.com,10013486172763870953,ChIJryWpzs-1vJUR6Vbg0p4M94o,True,close,https://lh6.googleusercontent.com/-pQHcYG1-j3E/AAAAAAAAAAI/AAAAAAAAAAA/aeX5rv3ESBs/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMfTDvw4j0VtjjGwDhzqWUsdGy4wZrphKa3E0Ar=w408-h458-k-no,2924,moderate,
Starbucks Coffee [Tienda: Callao],Cafe,,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",54955307000,"Av. Callao 98, C1022AAN Cdad. Autónoma de Buenos Aires",Buenos Aires,C1022,Buenos Aires,AR,-34.608070399999995,-58.3923187,4.2,6100,http://www.starbucks.com.ar/,www.starbucks.com.ar,431700167500305371,ChIJiwAXWMLKvJUR2xNV3QO1_QU,True,open,https://lh5.googleusercontent.com/-Mt0yGdcOnBw/AAAAAAAAAAI/AAAAAAAAAAA/15ihBqx5XjE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npSutvUYEvz4lPaALtIHuf-Zcfshknpj_Wi1W9q21MheDim-qFldu2V3TA8FtmHK81rspnFd0WVIyvNcBeefGHuEG7o7tn6NFayka50rcBGkV56yP1g8xb_qUW_TgK7U_xc0UI-fA=w408-h544-k-no,1677,expensive,
Calabria Marisquería,Restaurant,Cafe,"Calabria Banfield es un restaurante con espíritu de barrio en una de las zonas más residenciales de Banfield. Nuestra carta reúne clásicos, con porciones abundantes y recetas de impronta casera. El salón ofrece un ambiente familiar y cómodo para almuerzos, cenas y pequeñas celebraciones. Contamos con opciones ágiles al mediodía y sugerencias del chef según temporada. Somos una propuesta cercana, ideal para vecinos y grupos que buscan sabor español, buena relación precio–calidad y atención cordial en el sur del GBA.",5491160694645,"French 702, B1828 Banfield, Provincia de Buenos Aires",Banfield,B1828,Buenos Aires Province,AR,-34.7418881,-58.4048417,4.1,6078,https://linktr.ee/Calabria_Banfield,linktr.ee,11955049932046493386,ChIJ3W1yw2LNvJURymawl5Le6KU,True,close,https://lh6.googleusercontent.com/-gOfknrJ5CR4/AAAAAAAAAAI/AAAAAAAAAAA/MAkhcM8kabw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipN1MFq9097baAskfCXuCMZIfpbcU8SqLXVupZ24=w408-h612-k-no,2769,inexpensive,
Trianon,Restaurant,Cafe,,5491149314821,"Av. Boedo 845, C1230 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.623087399999996,-58.416476499999995,4.2,6037,https://www.instagram.com/trianon_restaurante?igsh=MXZyaDQ5a3Bic2hudw==,www.instagram.com,13296370514890187316,ChIJAUjERf_KvJURNOIBPokyhrg,True,open,https://lh3.googleusercontent.com/-qP321Ihzu5o/AAAAAAAAAAI/AAAAAAAAAAA/buTOG9nvvQg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no0MSrTmNbHR5jmyGmJiJdXECqPx_Bqv36rWh2T8YwfY3hIBkZEAJ9aXceIIg8RECHyODQQRWYV6ktfIzIYDangm9-daD0kbV89l5TWTJN5ZehmJEp7Zd283LzCp_SA4BVwTzTx=w408-h408-k-no,3848,moderate,
Axion Energy Gas Station,Gas station,Cafe,"Estación de Servicio AXION que cuenta con:
- Suministro de combustibles de la más alta calidad destacándose la línea premium QUANTIUM.
- Tienda Spot! con servicios de cafetería, comidas rápidas y quiosco.
- Venta de lubricantes Castrol.",5491148036946,"Av. del Libertador 2589, C1425AAL Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.5785936,-58.406492699999994,4.3,5966,https://www.axionenergy.com/Paginas/index.aspx,www.axionenergy.com,2388902183805449959,ChIJm767SXu1vJUR5_bgFOEVJyE,True,open,https://lh3.googleusercontent.com/-ZQANHn-XUV0/AAAAAAAAAAI/AAAAAAAAAAA/xtiNWWp6raw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npAVbBVJnQU3F9feGukUHf-3R1bZTDpWqGPI4WUDqs_MgHV4EB1fII-lnu4LafFTIuw32rKdvkrKLqLp5LjbqVn6jhk-nuZbqGHsBLJe9CW76Rg445Panx8gG_t441Ls8CrrO7N=w426-h240-k-no,1370,,
Starbucks,Cafe,,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",5498001220129,"Italia 406, B1832DGJ Lomas de Zamora, Provincia de Buenos Aires",Lomas de Zamora,B1832,Buenos Aires Province,AR,-34.7653116,-58.4017487,4.3,5862,http://www.starbucks.com.ar/,www.starbucks.com.ar,3081105746323881416,ChIJVSZbXuzSvJURyL0MFVpJwio,True,open,https://lh6.googleusercontent.com/-GhQ7eapBuO4/AAAAAAAAAAI/AAAAAAAAAAA/upQPDZRx2fc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npwKtJUBD1AhNuTMb_mSGKDv-R1yA36K44pz8AoAND1uGu0-stEqdHuYhHJTBWVpZmBZ-zooIxI_j8LWVVAzHTHO1iIELR5h6MxypKK1a45_kOxZEgdRQn-1A8ygayhJ1dH8KUVzA=w408-h306-k-no,2165,expensive,
Starbucks,Coffee shop,Cafe,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",5491155307000,"Paraná 3745, B1640 Martínez, Provincia de Buenos Aires",Martínez,B1640,Buenos Aires Province,AR,-34.5070596,-58.5237219,4.2,5844,http://www.starbucks.com.ar/,www.starbucks.com.ar,3419207059782019552,ChIJX7tTms_KvJUR4KnQg7R2cy8,True,open,https://lh5.googleusercontent.com/-e4jV7NnSsqI/AAAAAAAAAAI/AAAAAAAAAAA/AQKLYeG5Kxs/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMrF7Y9l-PFOCcFGLj6J2wm4_LraQ0iRDmUMEMo=w426-h240-k-no,1044,expensive,
Lobo Café Puerto Madero,Coffee shop,Bar & grill,,5491166673660,"Pierina Dealessi 1330, C1107 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1107,Buenos Aires,AR,-34.6126755,-58.3635009,4.1,5835,https://www.instagram.com/lobocafe.ba/,www.instagram.com,1207474201570304666,ChIJJxxvNtY0o5URmuILjGPPwRA,True,open,https://lh4.googleusercontent.com/-z81CUrX87_Y/AAAAAAAAAAI/AAAAAAAAAAA/TQJ_YeH-6Ls/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrPEnqs4TvDPjOiGDfXo0MwtmT5ovPNSE2Ay9T5aHjAKajgrUDcr1i1mzdWgY1gCXBF95aaei23FU0waP7DmyLbL94tNGcmI8z63ciicc9z2US16RYzNtmhmbv-zVjyc-ERlQRnZg=w410-h240-k-no,4869,expensive,
Café Martínez,Coffee shop,Breakfast restaurant,,5491148977869,"Bonifacini 2098, B1650BGJ Gran Buenos Aires, Provincia de Buenos Aires",Gran Buenos Aires,B1650,Buenos Aires Province,AR,-34.5758826,-58.5371068,4.4,5823,http://www.cafemartinez.com/,www.cafemartinez.com,8295948930906738195,ChIJ1zto4HO3vJURE056TZkhIXM,True,open,https://lh5.googleusercontent.com/-_aCVEBe__CA/AAAAAAAAAAI/AAAAAAAAAAA/mt0ipjHMI_c/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqMzKm06hLPUV5I3xWHyeqaiq_4rUrnjO4S4v_A2DPjXEwGBCQT2slFHrZAmLrJP6AZop_Mo5fLaLSKyoP_lTI474Q0WO1lAQTP8aMpaCidaNvPBymZyV10DhUbmw7l6AXheS7YYg=w408-h267-k-no,2122,moderate,
Café Valerio,Restaurant,"Cafe, Pizza restaurant",,5491143939456,"Lavalle 799, C1047AAO Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1047,Buenos Aires,AR,-34.6023183,-58.378009399999996,4.2,5822,,,16787027225537899057,ChIJK4XJ48nKvJURMWr_9FGA9-g,True,open,https://lh3.googleusercontent.com/-DP7AU8nr548/AAAAAAAAAAI/AAAAAAAAAAA/9iyr3lyANrw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrvbw1TNDAhNt9rKNMCfDHEjD6JYJobrc78RSCmt9E9bH88ZcuQrY-QROHTdYfdqQllgGCAgvZ2-pSNxqBgcW0e0QeoOUU6DqpTYqqN7QWxmVtC2y-bqqehK3hRLzpwWft49fQIZw=w408-h306-k-no,3282,moderate,
Le Pain Quotidien,Restaurant,"Bakery, Breakfast restaurant, Brunch restaurant, Coffee shop",Classic light fare & organic breads fill out the menu at this rustic-chic bakery/cafe chain.,5491147884738,"Mcal. Antonio José de Sucre 2151, C1428DVK Cdad. Autónoma de Buenos Aires",Buenos Aires,C1428,Buenos Aires,AR,-34.5623708,-58.4527108,4.2,5786,https://lepainquotidien.com/ar/stores/sucre?utm_source=gmb&utm_medium=business-listing,lepainquotidien.com,2064013337074450527,ChIJlYrrGdK1vJURX8D9xzHZpBw,True,close,https://lh4.googleusercontent.com/-_vDuwtVqIFM/AAAAAAAAAAI/AAAAAAAAAAA/0fjpSUFKT44/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPg3ZucHNn4DNfXklCHWiaebriaWnsCgQReU9Gh=w408-h306-k-no,3227,expensive,
La Farola Express,Restaurant,"Coffee shop, Pizza restaurant",,5491142243859,"Garibaldi 155, B1878 Quilmes, Provincia de Buenos Aires",Quilmes,,Buenos Aires Province,AR,-34.7240918,-58.256932899999995,4,5761,,,17700691298892285965,ChIJeybj2kEuo5URDYhSPfR8pfU,True,open,https://lh3.googleusercontent.com/-ZWJaT65mvnQ/AAAAAAAAAAI/AAAAAAAAAAA/YHmF1mu2yVU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqq17ed9qjQYeVUE5qg6uqBaZIKHsepM_zMah9U81dNDwOPaKTYiEUinNjMAigWi7KVlO_a3IYRoOlx2Td-KfYckWLs-BPZXXJGcAIVwtAIbMtN2GpGLmNT-yD-MHhp75KfXuW6=w426-h240-k-no,2284,moderate,
