titulo,categoria,categorias_adicionales,descripcion,telefono,direccion,ciudad,codigo_postal,region,pais,latitud,longitud,rating,cantidad_reviews,url,dominio,cid,place_id,verificado,estado_actual,logo,imagen_principal,total_fotos,nivel_precio,hotel_rating
La Farola de Cabildo,Restaurant,"Meal delivery, Pizza restaurant",,5491147814514,"Av. Cabildo 2630, C1428AAV Cdad. Autónoma de Buenos Aires",Buenos Aires,C1428,Buenos Aires,AR,-34.5574797,-58.4612249,4.1,16364,https://elmonogourmet.com/,elmonogourmet.com,13006402965812385924,ChIJxS5NRSq0vJURhJjVJpYGgLQ,True,open,https://lh4.googleusercontent.com/-JrlsIfyk8rg/AAAAAAAAAAI/AAAAAAAAAAA/OhIKy5OXRuM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrPZGYUfOqPMJC1Q15-GdBOZfMZTL2eMegKgVy7AaUmqkgyJb_7wbuKoAkTtFyojPzD76jLin44ae8gSNI61kzlA0KZxbu9u4DJbwSCvO0LGTog56i_AlVycxsjqUbrrHrcXW7w=w408-h306-k-no,4726,moderate,
McDonald's,Fast food restaurant,"Hamburger restaurant, Meal delivery, Takeout restaurant, Restaurant","Classic, long-running fast-food chain known for its burgers & fries.",,"Av. Centenario 72, B1642CAN San Isidro, Provincia de Buenos Aires",San Isidro,B1642,Buenos Aires Province,AR,-34.4737085,-58.513625299999994,3.9,15922,https://www.mcdonalds.com.ar/,www.mcdonalds.com.ar,1912951530595058262,ChIJOfHYzzWwvJURVoKoJUgrjBo,True,open,https://lh6.googleusercontent.com/-PqQXMbn1_Rk/AAAAAAAAAAI/AAAAAAAAAAA/z3dXWOFRl4w/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npEo4ioEYkBtSKvISaEEBvtahLRAjc3FgvYv0vNYXDFYd57oMHQ3DUgsNDWcD_Wd3vIiiZaAKBQg_H_RWiG5hau5FmuuEQIUrwdsu-7A6ZqhFqj8BQIyhnSg-dMMPwAuhFWsAPr=w426-h240-k-no,3695,moderate,
Kansas — Al Río,American restaurant,"Hamburger restaurant, Restaurant, Steak house","Kansas es un restaurante de Contemporary American Cuisine, inaugurado en junio de 1999 en San Isidro. Nuestra visión es ofrecer alimentos de calidad en un ambiente placentero con un servicio excelente. Creemos que la base de un buen plato está en la calidad de los ingredientes, por lo que usamos los mejores productos frescos. Además, consideramos la música, la arquitectura y la decoración esenciales para la experiencia gastronómica. Cada local tiene su propio carácter, con especial atención a los materiales y diseño. Nos esforzamos por satisfacer la confianza de nuestros clientes, brindando un servicio rápido y eficiente que supere todas las expectativas.",5491147913770,"Av. del Libertador 105, B1638 Vicente López, Provincia de Buenos Aires",Vicente López,,Buenos Aires Province,AR,-34.5330764,-58.4677247,4.4,15894,http://kansasgrill.com/,kansasgrill.com,13974404636132430513,ChIJf03-HKa2vJURsdI-HPoO78E,True,close,https://lh4.googleusercontent.com/-Wyk9DJS-tLs/AAAAAAAAAAI/AAAAAAAAAAA/FQOZDujExRg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOwb4utpoN_v-bwPLMgCl-DkH9aju20beyJHnoy=w408-h272-k-no,7547,moderate,
Torino Norte,Pizza restaurant,"Coffee shop, Fast food restaurant, Restaurant","Pizza, pasta, sandwiches & more in a relaxed 2-story restaurant on a bustling city street.",5491145811776,"Av. Juan Bautista Justo 3995, C1416 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1416,Buenos Aires,AR,-34.6042643,-58.4584481,4.4,15461,http://www.pizzeriatorino.com.ar/,www.pizzeriatorino.com.ar,9412782717022888702,ChIJ2bcfXwHKvJUR_uIVlALsoII,True,open,https://lh5.googleusercontent.com/-H-j-QkjRiUw/AAAAAAAAAAI/AAAAAAAAAAA/kQyOMFg2guc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPKumXyKGXMPwrUB8YMbBkbgFfNmALUYmZXkz8=w426-h240-k-no,5183,moderate,
La Mala Pub,Bar,Restaurant,,5491140333546,"Arco 3 y 4, Av. del Libertador 3883, C1425 ABL, Cdad. Autónoma de Buenos Aires, Argentina",ABL,C1425,Buenos Aires,AR,-34.5709011,-58.422129,4.2,15014,https://www.lamala.com.ar/,www.lamala.com.ar,17498767496437616373,ChIJzTMsFvi1vJUR9c5QWFMc2PI,True,open,https://lh4.googleusercontent.com/-w_mQsHXrRls/AAAAAAAAAAI/AAAAAAAAAAA/5aFSzA452rQ/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipN687d8wFptsIcyvpohhBQJt3DMu-J__UzVx36N=w408-h271-k-no,2217,moderate,
Dandy Saavedra,Restaurant,,,5491138506592,"Pinto 3880, C1429 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1429,Buenos Aires,AR,-34.550660799999996,-58.4770727,4.4,14904,https://somosdandy.com/,somosdandy.com,12115555476780882088,ChIJL-zZRbS3vJURqBgQ4oMZI6g,True,open,https://lh6.googleusercontent.com/-JXZv0MD98sc/AAAAAAAAAAI/AAAAAAAAAAA/CvmjKuZVyZ8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMOKpYsTtTVXr7zv4Z7VTjLw0jMMfvp_mJLacRa=w408-h510-k-no,3430,moderate,
Dandy Santa Fe,Breakfast restaurant,"Coffee shop, Takeout restaurant",,5491138898655,"Av. Sta. Fe 801, C1059ABC Cdad. Autónoma de Buenos Aires",Buenos Aires,C1059,Buenos Aires,AR,-34.594960199999996,-58.378664799999996,4.6,14675,https://somosdandy.com/,somosdandy.com,4758958107331006138,ChIJWUeRa7bKvJURug5uQC83C0I,True,close,https://lh6.googleusercontent.com/-8r9n7zr5s0Q/AAAAAAAAAAI/AAAAAAAAAAA/vdgVIJyZ61s/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no5L0XjetnEg8oJAO6vKSBrUknEI9UqnfZrwbX2iVcn8tL9bp84ZN5FJGqOfl4ondc3u-t0igchYjAKpBhs5j70SevSzlisoZ_-H1zkKyeLzUfJgQj_UFtC-b0st35kWu2gJpYEK249VVgR=w408-h306-k-no,2805,moderate,
McDonald's,Fast food restaurant,"Meal delivery, Takeout restaurant, Restaurant","Classic, long-running fast-food chain known for its burgers & fries.",,"Av. S. Martín 2880, C1416CSQ Cdad. Autónoma de Buenos Aires",Buenos Aires,C1416,Buenos Aires,AR,-34.6029246,-58.4657902,3.8,14627,https://www.mcdonalds.com.ar/,www.mcdonalds.com.ar,8634501353423144466,ChIJn_pby__JvJUREoZqvzvp03c,True,open,https://lh3.googleusercontent.com/-PRs39fSVcbM/AAAAAAAAAAI/AAAAAAAAAAA/yMHQRKaG9TE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nro43mZb7Lrcg54SlttuiQYLICvmREBVlFRNQL0XbzypJd09UeW6QRMduaxdqrEZ6EdfBeKF8q7OgOLPxJracp23eH70epHhNUY0jDjWJJdFn6qaSrYq49HkfXFi1OO2pn1Yzcg7Q=w422-h240-k-no,2205,moderate,
Casa Temple,Bar,"Beer hall, Brewpub, Hamburger restaurant, Restaurant","Para quedarse a vivir. Más que un bar es una casa. Nuestra. Y de ustedes. Tremenda casa antigua en pleno Palermo con un patio selvático de más de 100m2. Reservas de hasta 200 personas. (sí, de hasta 200).",5491167390110,"Costa Rica 4677, C1414BNF Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.588136299999995,-58.4268587,4.4,14350,https://templebeer.com/es,templebeer.com,3888936940795592957,ChIJAQWetIe1vJUR_QAEDotH-DU,True,close,https://lh3.googleusercontent.com/-HdTj8GXWqic/AAAAAAAAAAI/AAAAAAAAAAA/cMYqRrO7Axo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOgjUpACt7qBlBkL2Z6R42muTxNQxOCNRlbE17c=w408-h408-k-no,3367,moderate,
DANDY - Libertador,Restaurant,Bar & grill,"Hacemos platos ricos y abundantes con una materia prima de primer nivel, un servicio cordial y amable pero también efectivo y veloz, en un ambiente cálido y de buen gusto. En Dandy amamos lo que hacemos y como estamos orgullosos nuestra cocina es honesta.",5491151257680,"Av. del Libertador 2410, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.579913999999995,-58.405842099999994,4.4,14333,https://somosdandy.com/,somosdandy.com,13135650075617109546,ChIJebcRVGO1vJURKqb96iU0S7Y,True,close,https://lh6.googleusercontent.com/-c-ZE9YwUx1A/AAAAAAAAAAI/AAAAAAAAAAA/xnkZ14VCP4Q/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqCtZQzTBgMe-qVTD7-gh4tgGylKMGJA5_cU9qP1Vi0oL8oCQeHayB83CKEnH14RXKjMrLtDz70Tg8xNA52-v35SAxJQXVtL_nCBK6Z_lGGTKAQwxbynMFmevyJbzviJbRinHrk1Q=w426-h240-k-no,3805,moderate,
Quotidiano Bar de Pasta Alto Palermo,Restaurant,,"La pasta fatta a mano es la especialidad del Il Quotidiano.
Abierto todo el día, con servicio descontracturado, un ambiente moderno y delicada ambientación.
Sencillo y práctico con el sello de la calidad del producto, sin sofisticaciones. Asi es Il Quotidiano , Bar de Pastas,tutto fatto in casa!",5491121577858,"Arenales 3360, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.5881465,-58.409887,4.4,14208,https://instagram.com/il_quotidiano,instagram.com,1846236678118238490,ChIJoYu1IVvLvJURGumIGnomnxk,True,open,https://lh3.googleusercontent.com/-t3egEQRUGcA/AAAAAAAAAAI/AAAAAAAAAAA/iS8WaZNuVSA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr_VjFxlK0YoToTbaofvRJ7qy2Ca-sQUfZJgOzqzftf7YSQxW_FMXi3Wm1962eOtgxC394gRBuinSoU0VSjSiYRCP0evx9mLb4QHkY4hZE_b5kPKRLWGrgpuXK622LrL9WzrVO5jA=w426-h240-k-no,3975,expensive,
McDonald's,Fast food restaurant,"Hamburger restaurant, Meal delivery, Takeout restaurant, Restaurant","Classic, long-running fast-food chain known for its burgers & fries.",,"Av. Hipólito Yrigoyen 7545, B1832BQH Banfield, Provincia de Buenos Aires",Banfield,B1832,Buenos Aires Province,AR,-34.7432489,-58.3992994,3.9,14159,https://www.mcdonalds.com.ar/,www.mcdonalds.com.ar,10040771175210658834,ChIJ_cnnEp7SvJUREqxpgS_8V4s,True,open,https://lh4.googleusercontent.com/-mMzyn69gAjE/AAAAAAAAAAI/AAAAAAAAAAA/djdxRfbU1GI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPBdBnogLUyTxkp67NA6CSN3oiEJQfeC-7U82LO=w408-h306-k-no,3207,moderate,
London City,European restaurant,"Breakfast restaurant, Cafe, Restaurant","Situado en pleno corazón de la city porteña, desde el 28 de Septiembre de 1954, “London City” fue refugio de poetas, artistas, políticos, que transitaban desde el Palacio Municipal hasta el edificio del Consejo Deliberante, periodistas que entraban y salían del vecino edificio del diario La Prensa y de los porteños y turistas que paseaban y trabajaban a lo largo de la hermosa Avenida de Mayo.

“London City” fue declarado café notable por la Comisión de Protección y Promoción de los cafés, bares, billares y confiterías notables de la ciudad de Buenos Aires.",5491143429057,"Av. de Mayo 599, C1084 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1084,Buenos Aires,AR,-34.608412799999996,-58.3749043,4.4,14106,http://www.londoncity.com.ar/,www.londoncity.com.ar,7006877902255982465,ChIJQc4WrNPKvJURgYeA_FNuPWE,True,open,https://lh3.googleusercontent.com/-OMKImkky02A/AAAAAAAAAAI/AAAAAAAAAAA/fa394mlLO4I/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipM11VS6ynylfmTTTx35McTJReingHVp38exEdgt=w408-h505-k-no,12056,moderate,
Mostaza,Fast food restaurant,"Hamburger restaurant, Restaurant",,,"Paraná 3999, B1640 San Isidro, Provincia de Buenos Aires",San Isidro,B1640,Buenos Aires Province,AR,-34.5099786,-58.524930399999995,4.1,13725,http://www.mostazaweb.com.ar/,www.mostazaweb.com.ar,4243917331684918165,ChIJBwBVL3q2vJURlQM081Ns5To,True,open,https://lh6.googleusercontent.com/-VYXUPRvLaGk/AAAAAAAAAAI/AAAAAAAAAAA/HjW9YXcSRpA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrFKGD5IC7LnVgqCakcA96HaRg9oE4yQt-l9EV2H65F9fWcxg5zYhyoryG8O2vgjaRsaGLALTZkA1bMwFcrui9swG0Qg9Nicf5YJ1pzoGSNGhwI6BTTN0LpjuwMsr5fN9vP9oiz=w408-h306-k-no,2740,moderate,
Restaurante Comer Quilmes,Restaurant,"Grill, Buffet restaurant",,54921379046,"Aristóbulo del Valle 1490, B1878 Quilmes, Provincia de Buenos Aires, Argentina",Quilmes,B1878,Buenos Aires Province,AR,-34.7269667,-58.261428499999994,4.3,13695,https://www.instagram.com/comerquilmes,www.instagram.com,8166741711963311311,ChIJ5euCCekvo5URz0zwWVEYVnE,True,close,https://lh4.googleusercontent.com/-Ss3inz64Sa0/AAAAAAAAAAI/AAAAAAAAAAA/KeKIgo1QW00/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npCYcekpzwvoO0G44Ei7akpSAWx1wbob-lU0E2RkM3DCyvIFyGC3uBtGkQ2_lxpjYgeWD-YYExvs3hOCI2HPN8A1jMUeS1raFWitGtF8bBSFEVodGi7qCQ39YjmhI7TcWYMOckR=w408-h544-k-no,11772,inexpensive,
El Club de la Milanesa,Restaurant,,"Somos expertos en milanesas.
Volvimos a la receta original, ahora más caseras que nunca!",5491151230584,"Av. Rivadavia 4945, C1424 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1424,Buenos Aires,AR,-34.61749,-58.4350113,4.1,13682,https://elclubdelamilanesa.com/,elclubdelamilanesa.com,14529296928398170014,ChIJCyD1UkHKvJURntdYrZNuosk,True,open,https://lh6.googleusercontent.com/-r-f3YjRoK8o/AAAAAAAAAAI/AAAAAAAAAAA/p-yvFAt6PSk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPJ5DAs6xDgk3D0UpRK2XZ84a8y5KcYYvXWVWBi=w408-h544-k-no,5376,moderate,
Brasas Argentinas,Restaurante argentino,"Parrilla, Buffet libre, Restaurante, Restaurante de sushi",,5491143314386,"Av. Alicia Moreau de Justo 1110, C1107 Cdad. Autónoma de Buenos Aires, Argentina",Cdad. Autónoma de Buenos Aires,C1107,Cdad. Autónoma de Buenos Aires,AR,-34.6105115,-58.366107199999995,4,12863,https://www.facebook.com/somosbrasasargentinas/,www.facebook.com,991174868575999457,ChIJe5qRHCo1o5UR4VXEn0pcwQ0,True,close,https://lh4.googleusercontent.com/-v9J5FSkJpaY/AAAAAAAAAAI/AAAAAAAAAAA/xdsbnYw1Qfs/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nro93vfrcQ8xfJRU-qT3P9wcmfcA9paWV6pHUFYU2oAsOEU-Br85DvEprcaW8TVJN2hbmwW6a3KEBT5g1lBXKaqkajapDVJjgQMtuX8O7Ll1s2acIZzc86BO9vWWmXKxKvk6ETs=w426-h240-k-no,9023,,
Burger King,Fast food restaurant,Restaurant,"Well-known fast-food chain serving grilled burgers, fries & shakes.",,"Av. Fondo de la Legua 668, B1642AAT San Isidro, Ciudad Autónoma de Buenos Aires",San Isidro,B1642,Ciudad Autónoma de Buenos Aires,AR,-34.4979952,-58.543846099999996,4.1,12729,https://www.top-rated.online/cities/Tigre/place/p/3474658/Burger+King,www.top-rated.online,2046714091033187429,ChIJt3t6GnuwvJURZdTRMJ9jZxw,True,close,https://lh3.googleusercontent.com/-7RLqa4G6pzQ/AAAAAAAAAAI/AAAAAAAAAAA/wz0VA79h5m8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipO-Td5wV9xv9iXQ_kS3Giz19yy6TeZurTWdzdMT=w426-h240-k-no,2601,moderate,
La Panera Rosa Puerto Madero,Espresso bar,"Pastry shop, Restaurant","En La Panera Rosa, cada plato que ofrecemos es una combinación de vivencias y
experiencias culinarias de nuestro fundador, quien creció entre los aromas y sabores
de la cocina de su madre y su abuela, dos mujeres que sabían transformar ingredientes simples en experiencias memorables.

Algunas de esas recetas, las disfrutaba mientras veía sus dibujos animados favoritos, como La Pantera Rosa. Hoy, queremos compartir ese mismo espíritu con vos, transportándote a esas mañanas y tardes de tu infancia.

En La Panera Rosa los sabores, aromas y texturas se entrelazan para crear
momentos que te transportarán a tu propia historia. Vos, sos La Panera Rosa.",5491145178137,"Pierina Dealessi 1360, C1107 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1107,Buenos Aires,AR,-34.6130937,-58.363454499999996,4.1,12634,http://www.lapanerarosa.com.ar/,www.lapanerarosa.com.ar,11578708529589561251,ChIJReqaaCg1o5URo6f4nw_Wr6A,True,open,https://lh6.googleusercontent.com/-ZFmOyCAcrKU/AAAAAAAAAAI/AAAAAAAAAAA/M3L7uKgZIGE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np6gIODNcPp9nLHdM4Wkmvn6MlaE5UGdfKcJ5y01kdE5znBuu0Pv4otYINrgGzn_HZj0InWBP3CWwF3-i9WyzVF-eW7pvgdYckzbt5WhcaoyFc6zeK5RjX9vSooX-xlFHvA25uv=w408-h306-k-no,5395,moderate,
McDonald's,Fast food restaurant,"Hamburger restaurant, Meal delivery, Takeout restaurant, Restaurant","Classic, long-running fast-food chain known for its burgers & fries.",,"Av. Rivadavia 7302, C1406GMQ Cdad. Autónoma de Buenos Aires",Buenos Aires,C1406,Buenos Aires,AR,-34.6305261,-58.468361699999996,3.7,12369,https://www.mcdonalds.com.ar/,www.mcdonalds.com.ar,6926611296407304786,ChIJDXQNzojJvJURUrqQe0ZEIGA,True,close,https://lh4.googleusercontent.com/-JYX30L581tQ/AAAAAAAAAAI/AAAAAAAAAAA/0826ZwyCczc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNID_Xay73MGsyphyBZw46A6xIOwSrRzHFN7yma=w408-h544-k-no,1699,moderate,
Rabieta,Cervecería artesanal,Restaurante,"Gran cervecería ubicada en un edificio lujoso, en la que se ofrecen bocadillos y cervezas artesanales.",,"Av. del Libertador 3949, C1426 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1426,Cdad. Autónoma de Buenos Aires,AR,-34.569759499999996,-58.4244154,4.2,12351,http://www.rabieta.com.ar/,www.rabieta.com.ar,11991085858712357257,ChIJAThMnZi1vJURiYnClw7laKY,True,close,https://lh4.googleusercontent.com/-yOkZkxZYc60/AAAAAAAAAAI/AAAAAAAAAAA/Jm5wtrVVA_o/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNq-E3YwaYMOWGkFjkP51QYYsylDf6l-BghQXh5=w408-h267-k-no,7108,moderate,
McDonald's,Fast food restaurant,"Hamburger restaurant, Meal delivery, Takeout restaurant, Restaurant","Classic, long-running fast-food chain known for its burgers & fries.",,"Av. Martín García 270, C1165ABO Cdad. Autónoma de Buenos Aires",Buenos Aires,C1165,Buenos Aires,AR,-34.628017199999995,-58.368709499999994,3.8,12326,https://www.mcdonalds.com.ar/,www.mcdonalds.com.ar,10311073392672158413,ChIJxfotfcw0o5URzbI0x55KGI8,True,open,https://lh4.googleusercontent.com/-Ngwb_NdhGJU/AAAAAAAAAAI/AAAAAAAAAAA/cEY4l9cGMYs/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nprArePMPAvwM-xOQGcAHMlTZSSgZ4oezPR4_SXd1t0PQJEwmXW1iOBp0C2QMyuqEDp7_Oil6Jbw8u6uvD7zR2vFNDWi7ZOMqdCHenauwVtMP7jvLgsO5Kgqi9iFgtcqmMGMQLs=w408-h272-k-no,2512,moderate,
The Panera Rosa,Brunch restaurant,"Breakfast restaurant, Pastry shop, Restaurant","En La Panera Rosa, cada plato que ofrecemos es una combinación de vivencias y
experiencias culinarias de nuestro fundador, quien creció entre los aromas y sabores
de la cocina de su madre y su abuela, dos mujeres que sabían transformar ingredientes simples en experiencias memorables.

Algunas de esas recetas, las disfrutaba mientras veía sus dibujos animados favoritos, como La Pantera Rosa. Hoy, queremos compartir ese mismo espíritu con vos, transportándote a esas mañanas y tardes de tu infancia.

En La Panera Rosa los sabores, aromas y texturas se entrelazan para crear
momentos que te transportarán a tu propia historia. Vos, sos La Panera Rosa.",5491145840194,"Jorge Luis Borges 1689, C1414DGA Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1414,Buenos Aires,AR,-34.5881869,-58.4291561,4.1,12245,http://www.lapanerarosa.com.ar/,www.lapanerarosa.com.ar,15469952669827840389,ChIJDYIjhYi1vJURhbkxaf1PsNY,True,open,https://lh3.googleusercontent.com/-b_EnQjGnnXg/AAAAAAAAAAI/AAAAAAAAAAA/vEeCPHdstDg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMmikyTKyFZ9vTcvvqiTtpJEfjw48Cra7y_6MAX=w426-h240-k-no,6264,moderate,
McDonald's,Fast food restaurant,"Hamburger restaurant, Meal delivery, Takeout restaurant, Restaurant","Classic, long-running fast-food chain known for its burgers & fries.",,"Av. Raúl Scalabrini Ortiz 2034, C1425DBO Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.5881841,-58.4210906,3.8,12226,https://www.mcdonalds.com.ar/,www.mcdonalds.com.ar,17902833918174242991,ChIJ68sKkYC1vJURryiXZZikc_g,True,open,https://lh6.googleusercontent.com/-CgDcvggeXLI/AAAAAAAAAAI/AAAAAAAAAAA/oPtSMv6IAqk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOckbnpr3Ru6ivo5wsf0nF2n225w-FS0WChkcWj=w408-h289-k-no,2111,moderate,
La Parolaccia Dolce,Restaurante italiano,"Bar, Restaurante de brunch, Cafetería, Restaurante de alta cocina, Restaurante de comida sin gluten, Tienda de pasta, Restaurante, Vinoteca","La Parolaccia, un clásico de Buenos Aires con 28 años de historia, ofrece auténtica cocina italiana con pastas artesanales, calidad y calidez en cada plato. ¡Tradición y sabor en cada visita! 🍝🇮🇹",5491145111774,"Av. del Libertador 5823, C1428ARB Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1428,Cdad. Autónoma de Buenos Aires,AR,-34.558227699999996,-58.446098899999996,4.3,12193,http://www.laparolaccia.com/,www.laparolaccia.com,14958344837448548755,ChIJ981dgcy1vJURk0Hrf2C3ls8,True,close,https://lh5.googleusercontent.com/-iTtg2pO3Fy0/AAAAAAAAAAI/AAAAAAAAAAA/j9wUt27M-UI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipN0o-pPL7r9vG-iDfdsOJj820H9-jXvMWwqXb0J=w408-h469-k-no,6473,inexpensive,
McDonald's,Fast food restaurant,"Hamburger restaurant, Meal delivery, Takeout restaurant, Restaurant","Classic, long-running fast-food chain known for its burgers & fries.",,"6, Av. Corrientes 992, C1043 Buenos Aires",Buenos Aires,C1043,Buenos Aires,AR,-34.6037742,-58.3807452,3.9,12114,https://www.mcdonalds.com.ar/,www.mcdonalds.com.ar,6420603210979903444,ChIJ-1AxF8_KvJUR1IcwQpqQGlk,True,open,https://lh6.googleusercontent.com/-xNFMtYUBPDA/AAAAAAAAAAI/AAAAAAAAAAA/t97n-HlVgjk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr3jHyjW6rOjnMpCXnCiGcnQVcdl9o2zpOimb-9PlFZWYr3f4Qn__5dlqSAkPQL7jH4gGN9DJZy47uelRtp-2OX-KeB54uTMC21PPGpHspYgj1MLjSKRqUKXYdxPPNKhJn83qPj9w=w408-h272-k-no,4501,moderate,
Bellagamba Restorán Palermo,Restaurante,,,,"Armenia 1242, C1414 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1414,Cdad. Autónoma de Buenos Aires,AR,-34.5924237,-58.4321383,4.3,11977,,,405167206036403686,ChIJByJ6LnbKvJUR5vVvXm1xnwU,True,close,https://lh3.googleusercontent.com/-UKj05OOCB5w/AAAAAAAAAAI/AAAAAAAAAAA/fkX--_omkx4/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjpLDuP2D57pKwrNM8KZ1iFfTQJqm6cjciT1luujL9fBgnklly4G_6TlPBCft2Xh6mn_XA-DGcmOCcHyffcCSektO0xdZnamUpGu3OJXALh6yO5LOjh3K_RuZNIZ8bg_iY2vL9=w408-h408-k-no,5957,inexpensive,
Burger King,Fast food restaurant,"Hamburger restaurant, Takeout restaurant, Restaurant","Well-known fast-food chain serving grilled burgers, fries & shakes.",54943752505,"Av. Corrientes 1770, C1042 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1042,Buenos Aires,AR,-34.6047466,-58.391716599999995,3.8,11828,http://www.burgerking.com.ar/,www.burgerking.com.ar,718364269586437045,ChIJixvZGDHLvJURtVMIRH8k-Ak,True,open,https://lh6.googleusercontent.com/-7MxXqf0b_Rg/AAAAAAAAAAI/AAAAAAAAAAA/cdueMrdLMFU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npM6g1KhwXCTOt8oU07mWwO6LYHSnn4RlLwn4XJZ3LOONLvsExo5Z5qj9a4tNWLrzh38Ra3HkrmZYLkVIBhVkX4L7cY1EZa-s38Ha4oPQTDWtzYCMg5QybPLd6ZE8JPAFeVN-ah=w426-h240-k-no,2393,moderate,
